Car,Destination,DestinationCode,DestinationName,Group,Line,LocationCode,LocationName,Min,CallTime,Peak,LeftYet,IsNext,BRD_Time,TimeToBRD,Diff
8,Shady Grv,,Shady Grv,2,RD,A06,Van Ness-UDC,BRD,2025-05-01 13:04:52.092581,True,False,False,,,
6,Glenmont,B11,Glenmont,1,RD,A07,Tenleytown-AU,BRD,2025-05-01 13:04:52.092581,True,False,False,,,
8,Shady Grv,,Shady Grv,2,RD,B02,Judiciary Square,BRD,2025-05-01 13:04:52.092581,True,False,False,,,
8,Glenmont,B11,Glenmont,1,RD,B04,Rhode Island Ave-Brentwood,BRD,2025-05-01 13:04:52.092581,True,False,False,,,
8,Shady Grv,,Shady Grv,2,RD,B35,NoMa-Gallaudet U,BRD,2025-05-01 13:04:52.092581,True,False,False,,,
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,C01,Metro Center,BRD,2025-05-01 13:04:52.092581,True,False,False,,,
6,NewCrlton,,NewCrlton,1,OR,C02,McPherson Square,BRD,2025-05-01 13:04:52.092581,True,False,False,,,
8,Franconia,J03,Franconia-Springfield,2,BL,C02,McPherson Square,BRD,2025-05-01 13:04:52.092581,True,False,False,,,
6,Franconia,J03,Franconia-Springfield,2,BL,C06,Arlington Cemetery,BRD,2025-05-01 13:04:52.092581,True,False,False,,,
6,MtVern Sq,,MtVern Sq,1,YL,C08,Pentagon City,BRD,2025-05-01 13:04:52.092581,True,False,False,,,
6,Huntington,,Huntington,2,YL,C11,Potomac Yard,BRD,2025-05-01 13:04:52.092581,True,False,False,,,
8,Largo,G05,Downtown Largo,1,SV,D02,Smithsonian,BRD,2025-05-01 13:04:52.092581,True,False,False,,,
6,Ashburn,N12,Ashburn,2,SV,D03,L'Enfant Plaza,BRD,2025-05-01 13:04:52.092581,True,False,False,,,
8,NewCrlton,,NewCrlton,1,OR,D04,Federal Center SW,BRD,2025-05-01 13:04:52.092581,True,False,False,,,
8,Largo,G05,Downtown Largo,1,SV,D08,Stadium-Armory,BRD,2025-05-01 13:04:52.092581,True,False,False,,,
6,Vienna,K08,Vienna/Fairfax-GMU,2,OR,D11,Cheverly,BRD,2025-05-01 13:04:52.092581,True,False,False,,,
6,Branch Av,,Branch Av,2,GR,E02,Shaw-Howard U,BRD,2025-05-01 13:04:52.092581,True,False,False,,,
6,Greenbelt,,Greenbelt,1,GR,E03,U Street/African-Amer Civil War Memorial/Cardozo,BRD,2025-05-01 13:04:52.092581,True,False,False,,,
6,Branch Av,,Branch Av,2,GR,E04,Columbia Heights,BRD,2025-05-01 13:04:52.092581,True,False,False,,,
6,Greenbelt,,Greenbelt,1,GR,E05,Georgia Ave-Petworth,BRD,2025-05-01 13:04:52.092581,True,False,False,,,
6,Greenbelt,,Greenbelt,1,GR,E09,College Park-U of Md,BRD,2025-05-01 13:04:52.092581,True,False,False,,,
6,Greenbelt,,Greenbelt,1,GR,F01,Gallery Pl-Chinatown,BRD,2025-05-01 13:04:52.092581,True,False,False,,,
6,Branch Av,,Branch Av,2,GR,F04,Waterfront,BRD,2025-05-01 13:04:52.092581,True,False,False,,,
6,Greenbelt,,Greenbelt,1,GR,F06,Anacostia,BRD,2025-05-01 13:04:52.092581,True,False,False,,,
6,Branch Av,,Branch Av,2,GR,F07,Congress Heights,BRD,2025-05-01 13:04:52.092581,True,False,False,,,
6,Franconia,J03,Franconia-Springfield,2,BL,G02,Capitol Heights,BRD,2025-05-01 13:04:52.092581,True,False,False,,,
6,Ashburn,N12,Ashburn,2,SV,K05,East Falls Church,BRD,2025-05-01 13:04:52.092581,True,False,False,,,
8,N Carrollton,,N Carrollton,1,OR,K07,Dunn Loring-Merrifield,BRD,2025-05-01 13:04:52.092581,True,False,False,,,
8,Shady Grv,,Shady Grv,2,RD,A02,Farragut North,ARR,2025-05-01 13:04:52.092581,True,False,False,,,
8,Glenmont,B11,Glenmont,1,RD,A04,Woodley Park-Zoo/Adams Morgan,ARR,2025-05-01 13:04:52.092581,True,False,False,,,
8,Glenmont,B11,Glenmont,1,RD,A10,Medical Center,ARR,2025-05-01 13:04:52.092581,True,False,False,,,
6,Shady Grv,,Shady Grv,2,RD,A12,North Bethesda,ARR,2025-05-01 13:04:52.092581,True,False,False,,,
6,Glenmont,B11,Glenmont,1,RD,B01,Gallery Pl-Chinatown,ARR,2025-05-01 13:04:52.092581,True,False,False,,,
8,Shady Grv,,Shady Grv,2,RD,B06,Fort Totten,ARR,2025-05-01 13:04:52.092581,True,False,False,,,
8,Glenmont,B11,Glenmont,1,RD,B07,Takoma,ARR,2025-05-01 13:04:52.092581,True,False,False,,,
6,Glenmont,B11,Glenmont,1,RD,B35,NoMa-Gallaudet U,ARR,2025-05-01 13:04:52.092581,True,False,False,,,
8,Franconia,J03,Franconia-Springfield,2,BL,C02,McPherson Square,ARR,2025-05-01 13:04:52.092581,True,False,False,,,
6,Largo,G05,Downtown Largo,1,BL,C03,Farragut West,ARR,2025-05-01 13:04:52.092581,True,False,False,,,
6,Hntingtn,C15,Huntington,2,YL,C08,Pentagon City,ARR,2025-05-01 13:04:52.092581,True,False,False,,,
6,Mt Vern Sq,,Mt Vern Sq,1,YL,C12,Braddock Road,ARR,2025-05-01 13:04:52.092581,True,False,False,,,
6,Huntington,,Huntington,2,YL,C13,King St-Old Town,ARR,2025-05-01 13:04:52.092581,True,False,False,,,
6,Largo,G05,Downtown Largo,1,BL,D03,L'Enfant Plaza,ARR,2025-05-01 13:04:52.092581,True,False,False,,,
8,Franconia,J03,Franconia-Springfield,2,BL,D04,Federal Center SW,ARR,2025-05-01 13:04:52.092581,True,False,False,,,
6,Vienna,K08,Vienna/Fairfax-GMU,2,OR,D06,Eastern Market,ARR,2025-05-01 13:04:52.092581,True,False,False,,,
6,N Carrollton,,N Carrollton,1,OR,D10,Deanwood,ARR,2025-05-01 13:04:52.092581,True,False,False,,,
6,Branch Av,,Branch Av,2,GR,E06,Fort Totten,ARR,2025-05-01 13:04:52.092581,True,False,False,,,
6,Greenbelt,,Greenbelt,1,GR,E08,Hyattsville Crossing,ARR,2025-05-01 13:04:52.092581,True,False,False,,,
6,Branch Ave,,Branch Ave,2,GR,F01,Gallery Pl-Chinatown,ARR,2025-05-01 13:04:52.092581,True,False,False,,,
8,Greenbelt,,Greenbelt,1,GR,F03,L'Enfant Plaza,ARR,2025-05-01 13:04:52.092581,True,False,False,,,
6,Huntington,,Huntington,2,YL,F03,L'Enfant Plaza,ARR,2025-05-01 13:04:52.092581,True,False,False,,,
6,Largo,G05,Downtown Largo,1,BL,G03,Addison Road-Seat Pleasant,ARR,2025-05-01 13:04:52.092581,True,False,False,,,
6,Largo,G05,Downtown Largo,1,SV,G04,Morgan Boulevard,ARR,2025-05-01 13:04:52.092581,True,False,False,,,
6,Largo,G05,Downtown Largo,1,SV,N03,Greensboro,ARR,2025-05-01 13:04:52.092581,True,False,False,,,
8,Shady Grv,,Shady Grv,2,RD,A05,Cleveland Park,1,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:22.379898,0.5047886166666667,-0.49521138333333325
8,Shady Grv,,Shady Grv,2,RD,A10,Medical Center,1,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:22.379898,0.5047886166666667,-0.49521138333333325
8,Glenmont,B11,Glenmont,1,RD,A11,Grosvenor-Strathmore,1,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:22.379898,0.5047886166666667,-0.49521138333333325
8,Shady Grove,,Shady Grove,2,RD,A14,Rockville,1,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:22.379898,0.5047886166666667,-0.49521138333333325
8,Shady Grove,,Shady Grove,2,RD,B01,Gallery Pl-Chinatown,1,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:22.379898,0.5047886166666667,-0.49521138333333325
8,Glenmont,B11,Glenmont,1,RD,B05,Brookland-CUA,1,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:53.174480,1.01803165,0.018031649999999955
8,Shady Grv,,Shady Grv,2,RD,B08,Silver Spring,1,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:22.379898,0.5047886166666667,-0.49521138333333325
6,Shady Grv,,Shady Grv,2,RD,B10,Wheaton,1,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:22.379898,0.5047886166666667,-0.49521138333333325
6,N Carrollton,,N Carrollton,1,OR,C01,Metro Center,1,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:53.174480,1.01803165,0.018031649999999955
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,C02,McPherson Square,1,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:22.379898,0.5047886166666667,-0.49521138333333325
8,Franconia,J03,Franconia-Springfield,2,BL,C03,Farragut West,1,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:22.379898,0.5047886166666667,-0.49521138333333325
8,Largo,G05,Downtown Largo,1,SV,C05,Rosslyn,1,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:22.379898,0.5047886166666667,-0.49521138333333325
6,Ashburn,N12,Ashburn,2,SV,C05,Rosslyn,1,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:53.174480,1.01803165,0.018031649999999955
8,Largo,G05,Downtown Largo,1,BL,C06,Arlington Cemetery,1,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:22.379898,0.5047886166666667,-0.49521138333333325
6,MtVern Sq,,MtVern Sq,1,YL,C10,Ronald Reagan Washington National Airport,1,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:22.379898,0.5047886166666667,-0.49521138333333325
6,Mt Vern Sq,,Mt Vern Sq,1,YL,C11,Potomac Yard,1,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:22.379898,0.5047886166666667,-0.49521138333333325
6,Mt Vern Sq,,Mt Vern Sq,1,YL,C14,Eisenhower Avenue,1,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:22.379898,0.5047886166666667,-0.49521138333333325
6,Ashburn,N12,Ashburn,2,SV,D02,Smithsonian,1,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:22.379898,0.5047886166666667,-0.49521138333333325
6,Greenbelt,,Greenbelt,1,GR,E01,Mt Vernon Sq 7th St-Convention Center,1,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:53.174480,1.01803165,0.018031649999999955
6,Hntingtn,C15,Huntington,2,YL,E01,Mt Vernon Sq 7th St-Convention Center,1,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:22.379898,0.5047886166666667,-0.49521138333333325
6,Branch Av,,Branch Av,2,GR,E03,U Street/African-Amer Civil War Memorial/Cardozo,1,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:24.586269,1.5415614666666668,0.5415614666666668
6,Branch Ave,,Branch Ave,2,GR,E08,Hyattsville Crossing,1,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:22.379898,0.5047886166666667,-0.49521138333333325
6,Greenbelt,,Greenbelt,1,GR,F08,Southern Avenue,1,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:22.379898,0.5047886166666667,-0.49521138333333325
6,Branch Av,,Branch Av,2,GR,F10,Suitland,1,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:22.379898,0.5047886166666667,-0.49521138333333325
8,Ashburn,N12,Ashburn,2,SV,G04,Morgan Boulevard,1,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:53.174480,1.01803165,0.018031649999999955
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,K01,Court House,1,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:53.174480,1.01803165,0.018031649999999955
6,Ashburn,N12,Ashburn,2,SV,N03,Greensboro,1,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:22.379898,0.5047886166666667,-0.49521138333333325
6,Largo,G05,Downtown Largo,1,SV,N07,Reston Town Center,1,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:22.379898,0.5047886166666667,-0.49521138333333325
8,Shady Grv,,Shady Grv,2,RD,A03,Dupont Circle,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:53.174480,1.01803165,-0.98196835
6,Glenmont,B11,Glenmont,1,RD,A13,Twinbrook,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:53.174480,1.01803165,-0.98196835
6,Glenmont,B11,Glenmont,1,RD,B02,Judiciary Square,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:53.174480,1.01803165,-0.98196835
8,Shady Grv,,Shady Grv,2,RD,B03,Union Station,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:55.579418,2.05811395,0.05811395000000008
6,Glenmont,B11,Glenmont,1,RD,B09,Forest Glen,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:55.579418,2.05811395,0.05811395000000008
6,Largo,G05,Downtown Largo,1,BL,C02,McPherson Square,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:24.586269,1.5415614666666668,-0.4584385333333332
8,Franconia,J03,Franconia-Springfield,2,BL,C03,Farragut West,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:14:39.944194,9.797526883333335,7.797526883333335
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,C03,Farragut West,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:55.579418,2.05811395,0.05811395000000008
6,MtVern Sq,,MtVern Sq,1,YL,C07,Pentagon,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:53.174480,1.01803165,-0.98196835
6,Franconia,J03,Franconia-Springfield,2,BL,C07,Pentagon,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:55.579418,2.05811395,0.05811395000000008
6,MtVern Sq,,MtVern Sq,1,YL,C09,Crystal City,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:07:26.942603,2.5808337,0.5808336999999999
6,Hntingtn,C15,Huntington,2,YL,C09,Crystal City,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:55.579418,2.05811395,0.05811395000000008
6,Largo,G05,Downtown Largo,1,BL,C10,Ronald Reagan Washington National Airport,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:55.579418,2.05811395,0.05811395000000008
6,Huntington,,Huntington,2,YL,C14,Eisenhower Avenue,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:55.579418,2.05811395,0.05811395000000008
6,NewCrlton,,NewCrlton,1,OR,D01,Federal Triangle,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:24.586269,1.5415614666666668,-0.4584385333333332
6,Ashburn,N12,Ashburn,2,SV,D01,Federal Triangle,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:55.579418,2.05811395,0.05811395000000008
8,Largo,G05,Downtown Largo,1,SV,D03,L'Enfant Plaza,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:53.174480,1.01803165,-0.98196835
8,Franconia,J03,Franconia-Springfield,2,BL,D03,L'Enfant Plaza,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:53.174480,1.01803165,-0.98196835
6,Largo,G05,Downtown Largo,1,BL,D04,Federal Center SW,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:24.586269,1.5415614666666668,-0.4584385333333332
8,NewCrlton,,NewCrlton,1,OR,D05,Capitol South,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:53.174480,1.01803165,-0.98196835
6,Vienna,K08,Vienna/Fairfax-GMU,2,OR,D05,Capitol South,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:55.579418,2.05811395,0.05811395000000008
6,Vienna,K08,Vienna/Fairfax-GMU,2,OR,D10,Deanwood,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:55.579418,2.05811395,0.05811395000000008
6,Branch Av,,Branch Av,2,GR,E01,Mt Vernon Sq 7th St-Convention Center,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:55.579418,2.05811395,0.05811395000000008
6,Greenbelt,,Greenbelt,1,GR,E04,Columbia Heights,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:55.579418,2.05811395,0.05811395000000008
8,Greenbelt,,Greenbelt,1,GR,F02,Archives-Navy Memorial-Penn Quarter,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:55.579418,2.05811395,0.05811395000000008
6,Branch Av,,Branch Av,2,GR,F02,Archives-Navy Memorial-Penn Quarter,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:55.579418,2.05811395,0.05811395000000008
6,Greenbelt,,Greenbelt,1,GR,F05,Navy Yard-Ballpark,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:24.586269,1.5415614666666668,-0.4584385333333332
6,Branch Av,,Branch Av,2,GR,F05,Navy Yard-Ballpark,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:53.174480,1.01803165,-0.98196835
6,Branch Av,,Branch Av,2,GR,F08,Southern Avenue,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:55.579418,2.05811395,0.05811395000000008
6,Greenbelt,,Greenbelt,1,GR,F10,Suitland,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:24.586269,1.5415614666666668,-0.4584385333333332
6,Franconia,J03,Franconia-Springfield,2,BL,G01,Benning Road,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:09:02.271751,4.169652833333333,2.169652833333333
8,Largo,G05,Downtown Largo,1,BL,J02,Van Dorn Street,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:55.579418,2.05811395,0.05811395000000008
8,N Carrollton,,N Carrollton,1,OR,K04,Ballston-MU,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:55.579418,2.05811395,0.05811395000000008
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,K06,West Falls Church,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:53.174480,1.01803165,-0.98196835
6,Largo,G05,Downtown Largo,1,SV,N02,Tysons,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:24.586269,1.5415614666666668,-0.4584385333333332
6,Ashburn,N12,Ashburn,2,SV,N08,Herndon,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:05:53.174480,1.01803165,-0.98196835
6,Ashburn,N12,Ashburn,2,SV,N11,Loudon Gateway,2,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:24.586269,1.5415614666666668,-0.4584385333333332
8,Shady Grove,,Shady Grove,2,RD,A01,Metro Center,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:55.579418,2.05811395,-0.9418860499999999
8,Glenmont,B11,Glenmont,1,RD,A03,Dupont Circle,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:07:26.942603,2.5808337,-0.4191663000000001
6,Glenmont,B11,Glenmont,1,RD,A06,Van Ness-UDC,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:55.579418,2.05811395,-0.9418860499999999
8,Shady Grv,,Shady Grv,2,RD,A06,Van Ness-UDC,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:55.579418,2.05811395,-0.9418860499999999
8,Shady Grv,,Shady Grv,2,RD,A07,Tenleytown-AU,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:55.579418,2.05811395,-0.9418860499999999
8,Glenmont,B11,Glenmont,1,RD,A09,Bethesda,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:55.579418,2.05811395,-0.9418860499999999
6,Shady Grv,,Shady Grv,2,RD,A13,Twinbrook,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:55.579418,2.05811395,-0.9418860499999999
6,Glenmont,B11,Glenmont,1,RD,B04,Rhode Island Ave-Brentwood,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:07:58.527477,3.1072482666666668,0.10724826666666676
8,Shady Grv,,Shady Grv,2,RD,B05,Brookland-CUA,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:07:58.527477,3.1072482666666668,0.10724826666666676
8,Shady Grv,,Shady Grv,2,RD,B07,Takoma,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:07:58.527477,3.1072482666666668,0.10724826666666676
8,Glenmont,B11,Glenmont,1,RD,B08,Silver Spring,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:07:58.527477,3.1072482666666668,0.10724826666666676
6,Largo,G05,Downtown Largo,1,BL,C01,Metro Center,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:07:58.527477,3.1072482666666668,0.10724826666666676
8,Franconia,J03,Franconia-Springfield,2,BL,C04,Foggy Bottom-GWU,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:55.579418,2.05811395,-0.9418860499999999
8,Franconia,J03,Franconia-Springfield,2,BL,C04,Foggy Bottom-GWU,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:55.579418,2.05811395,-0.9418860499999999
8,Largo,G05,Downtown Largo,1,BL,C05,Rosslyn,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:07:26.942603,2.5808337,-0.4191663000000001
6,Mt Vern Sq,,Mt Vern Sq,1,YL,C11,Potomac Yard,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:07:26.942603,2.5808337,-0.4191663000000001
6,Huntington,,Huntington,2,YL,C12,Braddock Road,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:07:26.942603,2.5808337,-0.4191663000000001
6,Mt Vern Sq,,Mt Vern Sq,1,YL,C13,King St-Old Town,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:09:02.271751,4.169652833333333,1.1696528333333331
8,Franconia,J03,Franconia-Springfield,2,BL,D02,Smithsonian,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:07:26.942603,2.5808337,-0.4191663000000001
8,Largo,G05,Downtown Largo,1,SV,D04,Federal Center SW,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:08:30.310701,3.6369686666666667,0.6369686666666667
6,Largo,G05,Downtown Largo,1,BL,D05,Capitol South,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:07:58.527477,3.1072482666666668,0.10724826666666676
8,NewCrlton,,NewCrlton,1,OR,D06,Eastern Market,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:07:58.527477,3.1072482666666668,0.10724826666666676
8,Ashburn,N12,Ashburn,2,SV,D08,Stadium-Armory,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:11:49.108004,6.95025705,3.9502570500000003
6,N Carrollton,,N Carrollton,1,OR,D11,Cheverly,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:07:26.942603,2.5808337,-0.4191663000000001
-,Hntingtn,C15,Huntington,2,YL,E01,Mt Vernon Sq 7th St-Convention Center,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:09:02.271751,4.169652833333333,1.1696528333333331
6,Greenbelt,,Greenbelt,1,GR,E02,Shaw-Howard U,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:08:30.310701,3.6369686666666667,0.6369686666666667
6,Branch Av,,Branch Av,2,GR,E02,Shaw-Howard U,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:07:58.527477,3.1072482666666668,0.10724826666666676
6,Branch Av,,Branch Av,2,GR,E05,Georgia Ave-Petworth,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:07:26.942603,2.5808337,-0.4191663000000001
6,Greenbelt,,Greenbelt,1,GR,E06,Fort Totten,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:55.579418,2.05811395,-0.9418860499999999
6,Branch Ave,,Branch Ave,2,GR,E07,West Hyattsville,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:07:58.527477,3.1072482666666668,0.10724826666666676
6,Branch Ave,,Branch Ave,2,GR,E09,College Park-U of Md,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:07:26.942603,2.5808337,-0.4191663000000001
6,Huntington,,Huntington,2,YL,F01,Gallery Pl-Chinatown,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:55.579418,2.05811395,-0.9418860499999999
6,Largo,G05,Downtown Largo,1,BL,G04,Morgan Boulevard,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:07:26.942603,2.5808337,-0.4191663000000001
,FRAN/SPRING,J03,Franconia-Springfield,1,BL,G05,Downtown Largo,3,2025-05-01 13:04:52.092581,True,False,False,,,
8,Franconia,J03,Franconia-Springfield,2,BL,J02,Van Dorn Street,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:07:26.942603,2.5808337,-0.4191663000000001
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,K02,Clarendon,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:07:26.942603,2.5808337,-0.4191663000000001
6,Ashburn,N12,Ashburn,2,SV,N04,Spring Hill,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:07:26.942603,2.5808337,-0.4191663000000001
6,Largo,G05,Downtown Largo,1,SV,N06,Wiehle-Reston East,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:07:26.942603,2.5808337,-0.4191663000000001
6,Largo,G05,Downtown Largo,1,SV,N10,Washington Dulles International Airport,3,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:06:55.579418,2.05811395,-0.9418860499999999
8,Shady Grv,,Shady Grv,2,RD,A04,Woodley Park-Zoo/Adams Morgan,4,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:08:30.310701,3.6369686666666667,-0.36303133333333326
6,Glenmont,B11,Glenmont,1,RD,A05,Cleveland Park,4,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:08:30.310701,3.6369686666666667,-0.36303133333333326
8,Shady Grv,,Shady Grv,2,RD,A08,Friendship Heights,4,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:08:30.310701,3.6369686666666667,-0.36303133333333326
8,Glenmont,B11,Glenmont,1,RD,A10,Medical Center,4,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:08:30.310701,3.6369686666666667,-0.36303133333333326
8,Shady Grv,,Shady Grv,2,RD,A11,Grosvenor-Strathmore,4,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:07:58.527477,3.1072482666666668,-0.8927517333333332
6,Glenmont,B11,Glenmont,1,RD,A12,North Bethesda,4,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:07:58.527477,3.1072482666666668,-0.8927517333333332
8,Shady Grv,,Shady Grv,2,RD,B02,Judiciary Square,4,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:09:34.441435,4.705814233333333,0.7058142333333333
6,Glenmont,B11,Glenmont,1,RD,B03,Union Station,4,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:07:26.942603,2.5808337,-1.4191663
8,Glenmont,B11,Glenmont,1,RD,B06,Fort Totten,4,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:08:30.310701,3.6369686666666667,-0.36303133333333326
6,Shady Grv,,Shady Grv,2,RD,B09,Forest Glen,4,2025-05-01 13:04:52.092581,True,True,False,2025-05-01 13:08:30.310701,3.6369686666666667,-0.36303133333333326
,SHADY GROVE,A15,Shady Grove,1,RD,B11,Glenmont,4,2025-05-01 13:04:52.092581,True,False,False,,,
