Car,Destination,DestinationCode,DestinationName,Group,Line,LocationCode,LocationName,Min,CallTime,Peak,LeftYet,IsNext,BRD_Time,TimeToBRD,Diff
6,MtVern Sq,,MtVern Sq,1,YL,C09,Crystal City,1,2025-05-01 14:34:26.831498,True,False,True,,,
6,Mt Vern Sq,,Mt Vern Sq,1,YL,C14,Eisenhower Avenue,1,2025-05-01 14:34:26.831498,True,False,True,,,
6,Franconia,J03,Franconia-Springfield,2,BL,D01,Federal Triangle,1,2025-05-01 14:34:26.831498,True,False,True,,,
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,D02,Smithsonian,1,2025-05-01 14:34:26.831498,True,False,True,,,
8,Largo,G05,Downtown Largo,1,BL,D04,Federal Center SW,1,2025-05-01 14:34:26.831498,True,False,True,,,
6,Ashburn,N12,Ashburn,2,SV,D06,Eastern Market,1,2025-05-01 14:34:26.831498,True,False,True,,,
8,Franconia,J03,Franconia-Springfield,2,BL,D07,Potomac Ave,1,2025-05-01 14:34:26.831498,True,False,True,,,
6,Branch Av,,Branch Av,2,GR,E03,U Street/African-Amer Civil War Memorial/Cardozo,1,2025-05-01 14:34:26.831498,True,False,True,,,
6,Greenbelt,,Greenbelt,1,GR,E07,West Hyattsville,1,2025-05-01 14:34:26.831498,True,False,True,,,
6,Greenbelt,,Greenbelt,1,GR,F06,Anacostia,1,2025-05-01 14:34:26.831498,True,False,True,,,
8,Franconia,J03,Franconia-Springfield,2,BL,G04,Morgan Boulevard,1,2025-05-01 14:34:26.831498,True,False,True,,,
6,Largo,G05,Downtown Largo,1,SV,K03,Virginia Square-GMU,1,2025-05-01 14:34:26.831498,True,False,True,,,
6,Vienna,K08,Vienna/Fairfax-GMU,2,OR,K05,East Falls Church,1,2025-05-01 14:34:26.831498,True,False,True,,,
8,Shady Grv,,Shady Grv,2,RD,A03,Dupont Circle,2,2025-05-01 14:34:26.831498,True,False,True,,,
8,Glenmont,B11,Glenmont,1,RD,A06,Van Ness-UDC,2,2025-05-01 14:34:26.831498,True,False,True,,,
8,Glenmont,B11,Glenmont,1,RD,A13,Twinbrook,2,2025-05-01 14:34:26.831498,True,False,True,,,
6,Shady Grv,,Shady Grv,2,RD,A13,Twinbrook,2,2025-05-01 14:34:26.831498,True,False,True,,,
8,Glenmont,B11,Glenmont,1,RD,B01,Gallery Pl-Chinatown,2,2025-05-01 14:34:26.831498,True,False,True,,,
8,Shady Grove,,Shady Grove,2,RD,B01,Gallery Pl-Chinatown,2,2025-05-01 14:34:26.831498,True,False,True,,,
6,Shady Grv,,Shady Grv,2,RD,B35,NoMa-Gallaudet U,2,2025-05-01 14:34:26.831498,True,False,True,,,
6,Franconia,J03,Franconia-Springfield,2,BL,C01,Metro Center,2,2025-05-01 14:34:26.831498,True,False,True,,,
6,Largo,G05,Downtown Largo,1,BL,C02,McPherson Square,2,2025-05-01 14:34:26.831498,True,False,True,,,
6,Largo,G05,Downtown Largo,1,SV,C03,Farragut West,2,2025-05-01 14:34:26.831498,True,False,True,,,
8,Ashburn,N12,Ashburn,2,SV,C04,Foggy Bottom-GWU,2,2025-05-01 14:34:26.831498,True,False,True,,,
6,Largo,G05,Downtown Largo,1,BL,C05,Rosslyn,2,2025-05-01 14:34:26.831498,True,False,True,,,
6,MtVern Sq,,MtVern Sq,1,YL,C07,Pentagon,2,2025-05-01 14:34:26.831498,True,False,True,,,
8,Franconia,J03,Franconia-Springfield,2,BL,C07,Pentagon,2,2025-05-01 14:34:26.831498,True,False,True,,,
6,Largo,G05,Downtown Largo,1,BL,C10,Ronald Reagan Washington National Airport,2,2025-05-01 14:34:26.831498,True,False,True,,,
6,Hntingtn,C15,Huntington,2,YL,C10,Ronald Reagan Washington National Airport,2,2025-05-01 14:34:26.831498,True,False,True,,,
6,Franconia,J03,Franconia-Springfield,2,BL,C11,Potomac Yard,2,2025-05-01 14:34:26.831498,True,False,True,,,
6,Huntington,,Huntington,2,YL,C12,Braddock Road,2,2025-05-01 14:34:26.831498,True,False,True,,,
6,Largo,G05,Downtown Largo,1,SV,D01,Federal Triangle,2,2025-05-01 14:34:26.831498,True,False,True,,,
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,D01,Federal Triangle,2,2025-05-01 14:34:26.831498,True,False,True,,,
6,NewCrlton,,NewCrlton,1,OR,D02,Smithsonian,2,2025-05-01 14:34:26.831498,True,False,True,,,
8,Largo,G05,Downtown Largo,1,BL,D05,Capitol South,2,2025-05-01 14:34:26.831498,True,False,True,,,
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,D08,Stadium-Armory,2,2025-05-01 14:34:26.831498,True,False,True,,,
6,Greenbelt,,Greenbelt,1,GR,E02,Shaw-Howard U,2,2025-05-01 14:34:26.831498,True,False,True,,,
6,Greenbelt,,Greenbelt,1,GR,E04,Columbia Heights,2,2025-05-01 14:34:26.831498,True,False,True,,,
6,Branch Av,,Branch Av,2,GR,E05,Georgia Ave-Petworth,2,2025-05-01 14:34:26.831498,True,False,True,,,
6,Greenbelt,,Greenbelt,1,GR,E06,Fort Totten,2,2025-05-01 14:34:26.831498,True,False,True,,,
6,Branch Ave,,Branch Ave,2,GR,E09,College Park-U of Md,2,2025-05-01 14:34:26.831498,True,False,True,,,
6,Branch Ave,,Branch Ave,2,GR,F01,Gallery Pl-Chinatown,2,2025-05-01 14:34:26.831498,True,False,True,,,
6,Greenbelt,,Greenbelt,1,GR,F02,Archives-Navy Memorial-Penn Quarter,2,2025-05-01 14:34:26.831498,True,False,True,,,
6,Huntington,,Huntington,2,YL,F03,L'Enfant Plaza,2,2025-05-01 14:34:26.831498,True,False,True,,,
6,Branch Av,,Branch Av,2,GR,F04,Waterfront,2,2025-05-01 14:34:26.831498,True,False,True,,,
6,Branch Av,,Branch Av,2,GR,F07,Congress Heights,2,2025-05-01 14:34:26.831498,True,False,True,,,
6,Greenbelt,,Greenbelt,1,GR,F08,Southern Avenue,2,2025-05-01 14:34:26.831498,True,False,True,,,
6,Largo,G05,Downtown Largo,1,SV,G01,Benning Road,2,2025-05-01 14:34:26.831498,True,False,True,,,
8,Largo,G05,Downtown Largo,1,BL,G04,Morgan Boulevard,2,2025-05-01 14:34:26.831498,True,False,True,,,
8,Ashburn,N12,Ashburn,2,SV,K04,Ballston-MU,2,2025-05-01 14:34:26.831498,True,False,True,,,
6,Largo,G05,Downtown Largo,1,SV,N08,Herndon,2,2025-05-01 14:34:26.831498,True,False,True,,,
8,Glenmont,B11,Glenmont,1,RD,A03,Dupont Circle,3,2025-05-01 14:34:26.831498,True,False,True,,,
6,Shady Grv,,Shady Grv,2,RD,A06,Van Ness-UDC,3,2025-05-01 14:34:26.831498,True,False,True,,,
6,Glenmont,B11,Glenmont,1,RD,A08,Friendship Heights,3,2025-05-01 14:34:26.831498,True,False,True,,,
6,Shady Grv,,Shady Grv,2,RD,A11,Grosvenor-Strathmore,3,2025-05-01 14:34:26.831498,True,False,True,,,
8,Shady Grv,,Shady Grv,2,RD,B05,Brookland-CUA,3,2025-05-01 14:34:26.831498,True,False,True,,,
8,Glenmont,B11,Glenmont,1,RD,B06,Fort Totten,3,2025-05-01 14:34:26.831498,True,False,True,,,
8,Glenmont,B11,Glenmont,1,RD,B08,Silver Spring,3,2025-05-01 14:34:26.831498,True,False,True,,,
8,Glenmont,B11,Glenmont,1,RD,B09,Forest Glen,3,2025-05-01 14:34:26.831498,True,False,True,,,
8,Glenmont,B11,Glenmont,1,RD,B35,NoMa-Gallaudet U,3,2025-05-01 14:34:26.831498,True,False,True,,,
6,Largo,G05,Downtown Largo,1,BL,C01,Metro Center,3,2025-05-01 14:34:26.831498,True,False,True,,,
6,Hntingtn,C15,Huntington,2,YL,C07,Pentagon,3,2025-05-01 14:34:26.831498,True,False,True,,,
6,MtVern Sq,,MtVern Sq,1,YL,C08,Pentagon City,3,2025-05-01 14:34:26.831498,True,False,True,,,
6,Mt Vern Sq,,Mt Vern Sq,1,YL,C13,King St-Old Town,3,2025-05-01 14:34:26.831498,True,False,True,,,
8,Largo,G05,Downtown Largo,1,BL,C13,King St-Old Town,3,2025-05-01 14:34:26.831498,True,False,True,,,
6,N Carrollton,,N Carrollton,1,OR,D03,L'Enfant Plaza,3,2025-05-01 14:34:26.831498,True,False,True,,,
6,Ashburn,N12,Ashburn,2,SV,D05,Capitol South,3,2025-05-01 14:34:26.831498,True,False,True,,,
8,Franconia,J03,Franconia-Springfield,2,BL,D06,Eastern Market,3,2025-05-01 14:34:26.831498,True,False,True,,,
8,N Carrollton,,N Carrollton,1,OR,D09,Minnesota Ave,3,2025-05-01 14:34:26.831498,True,False,True,,,
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,D12,Landover,3,2025-05-01 14:34:26.831498,True,False,True,,,
6,Branch Av,,Branch Av,2,GR,E02,Shaw-Howard U,3,2025-05-01 14:34:26.831498,True,False,True,,,
6,Branch Ave,,Branch Ave,2,GR,E07,West Hyattsville,3,2025-05-01 14:34:26.831498,True,False,True,,,
6,Greenbelt,,Greenbelt,1,GR,E08,Hyattsville Crossing,3,2025-05-01 14:34:26.831498,True,False,True,,,
6,Greenbelt,,Greenbelt,1,GR,F01,Gallery Pl-Chinatown,3,2025-05-01 14:34:26.831498,True,False,True,,,
6,Branch Av,,Branch Av,2,GR,F09,Naylor Road,3,2025-05-01 14:34:26.831498,True,False,True,,,
6,Ashburn,N12,Ashburn,2,SV,G02,Capitol Heights,3,2025-05-01 14:34:26.831498,True,False,True,,,
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,K01,Court House,3,2025-05-01 14:34:26.831498,True,False,True,,,
6,Largo,G05,Downtown Largo,1,SV,K02,Clarendon,3,2025-05-01 14:34:26.831498,True,False,True,,,
6,N Carrollton,,N Carrollton,1,OR,K05,East Falls Church,3,2025-05-01 14:34:26.831498,True,False,True,,,
,NEW CARROLLTON,D13,New Carrollton,2,OR,K08,Vienna/Fairfax-GMU,3,2025-05-01 14:34:26.831498,True,False,True,,,
8,Ashburn,N12,Ashburn,2,SV,N01,McLean,3,2025-05-01 14:34:26.831498,True,False,True,,,
6,Ashburn,N12,Ashburn,2,SV,N10,Washington Dulles International Airport,3,2025-05-01 14:34:26.831498,True,False,True,,,
8,Shady Grove,,Shady Grove,2,RD,A01,Metro Center,4,2025-05-01 14:34:26.831498,True,False,True,,,
8,Glenmont,B11,Glenmont,1,RD,A05,Cleveland Park,4,2025-05-01 14:34:26.831498,True,False,True,,,
6,Glenmont,B11,Glenmont,1,RD,A07,Tenleytown-AU,4,2025-05-01 14:34:26.831498,True,False,True,,,
6,Glenmont,B11,Glenmont,1,RD,A10,Medical Center,4,2025-05-01 14:34:26.831498,True,False,True,,,
8,Glenmont,B11,Glenmont,1,RD,A12,North Bethesda,4,2025-05-01 14:34:26.831498,True,False,True,,,
8,Glenmont,B11,Glenmont,1,RD,B02,Judiciary Square,4,2025-05-01 14:34:26.831498,True,False,True,,,
6,Shady Grv,,Shady Grv,2,RD,B03,Union Station,4,2025-05-01 14:34:26.831498,True,False,True,,,
8,Shady Grv,,Shady Grv,2,RD,B07,Takoma,4,2025-05-01 14:34:26.831498,True,False,True,,,
8,Shady Grv,,Shady Grv,2,RD,B10,Wheaton,4,2025-05-01 14:34:26.831498,True,False,True,,,
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,C01,Metro Center,4,2025-05-01 14:34:26.831498,True,False,True,,,
6,Largo,G05,Downtown Largo,1,SV,C02,McPherson Square,4,2025-05-01 14:34:26.831498,True,False,True,,,
6,Franconia,J03,Franconia-Springfield,2,BL,C02,McPherson Square,4,2025-05-01 14:34:26.831498,True,False,True,,,
6,NewCrlton,,NewCrlton,1,OR,C04,Foggy Bottom-GWU,4,2025-05-01 14:34:26.831498,True,False,True,,,
8,Franconia,J03,Franconia-Springfield,2,BL,C08,Pentagon City,4,2025-05-01 14:34:26.831498,True,False,True,,,
6,Hntingtn,C15,Huntington,2,YL,C08,Pentagon City,4,2025-05-01 14:34:26.831498,True,False,True,,,
6,Largo,G05,Downtown Largo,1,BL,C09,Crystal City,4,2025-05-01 14:34:26.831498,True,False,True,,,
6,MtVern Sq,,MtVern Sq,1,YL,C10,Ronald Reagan Washington National Airport,4,2025-05-01 14:34:26.831498,True,False,True,,,
6,Huntington,,Huntington,2,YL,C13,King St-Old Town,4,2025-05-01 14:34:26.831498,True,False,True,,,
6,Largo,G05,Downtown Largo,1,SV,D02,Smithsonian,4,2025-05-01 14:34:26.831498,True,False,True,,,
6,Ashburn,N12,Ashburn,2,SV,D04,Federal Center SW,4,2025-05-01 14:34:26.831498,True,False,True,,,
8,Largo,G05,Downtown Largo,1,BL,D06,Eastern Market,4,2025-05-01 14:34:26.831498,True,False,True,,,
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,D07,Potomac Ave,4,2025-05-01 14:34:26.831498,True,False,True,,,
-,Hntingtn,C15,Huntington,2,YL,E01,Mt Vernon Sq 7th St-Convention Center,4,2025-05-01 14:34:26.831498,True,False,True,,,
6,Greenbelt,,Greenbelt,1,GR,E03,U Street/African-Amer Civil War Memorial/Cardozo,4,2025-05-01 14:34:26.831498,True,False,True,,,
6,Greenbelt,,Greenbelt,1,GR,E05,Georgia Ave-Petworth,4,2025-05-01 14:34:26.831498,True,False,True,,,
6,Branch Av,,Branch Av,2,GR,F02,Archives-Navy Memorial-Penn Quarter,4,2025-05-01 14:34:26.831498,True,False,True,,,
6,Greenbelt,,Greenbelt,1,GR,F05,Navy Yard-Ballpark,4,2025-05-01 14:34:26.831498,True,False,True,,,
6,Branch Av,,Branch Av,2,GR,F05,Navy Yard-Ballpark,4,2025-05-01 14:34:26.831498,True,False,True,,,
6,Greenbelt,,Greenbelt,1,GR,F07,Congress Heights,4,2025-05-01 14:34:26.831498,True,False,True,,,
6,Branch Av,,Branch Av,2,GR,F08,Southern Avenue,4,2025-05-01 14:34:26.831498,True,False,True,,,
6,Greenbelt,,Greenbelt,1,GR,F10,Suitland,4,2025-05-01 14:34:26.831498,True,False,True,,,
8,Franconia,J03,Franconia-Springfield,2,BL,G03,Addison Road-Seat Pleasant,4,2025-05-01 14:34:26.831498,True,False,True,,,
6,Franconia,J03,Franconia-Springfield,2,BL,J02,Van Dorn Street,4,2025-05-01 14:34:26.831498,True,False,True,,,
,LARGO,G05,Downtown Largo,1,BL,J03,Franconia-Springfield,4,2025-05-01 14:34:26.831498,True,False,True,,,
,LARGO,G05,Downtown Largo,2,BL,J03,Franconia-Springfield,4,2025-05-01 14:34:26.831498,True,False,True,,,
6,Largo,G05,Downtown Largo,1,SV,K01,Court House,4,2025-05-01 14:34:26.831498,True,False,True,,,
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,K02,Clarendon,4,2025-05-01 14:34:26.831498,True,False,True,,,
6,Vienna,K08,Vienna/Fairfax-GMU,2,OR,K06,West Falls Church,4,2025-05-01 14:34:26.831498,True,False,True,,,
8,Ashburn,N12,Ashburn,2,SV,N02,Tysons,4,2025-05-01 14:34:26.831498,True,False,True,,,
8,Ashburn,N12,Ashburn,2,SV,N06,Wiehle-Reston East,4,2025-05-01 14:34:26.831498,True,False,True,,,
6,Largo,G05,Downtown Largo,1,SV,N11,Loudon Gateway,4,2025-05-01 14:34:26.831498,True,False,True,,,
8,Glenmont,B11,Glenmont,1,RD,A02,Farragut North,5,2025-05-01 14:34:26.831498,True,False,True,,,
8,Shady Grv,,Shady Grv,2,RD,A04,Woodley Park-Zoo/Adams Morgan,5,2025-05-01 14:34:26.831498,True,False,True,,,
6,Shady Grv,,Shady Grv,2,RD,A07,Tenleytown-AU,5,2025-05-01 14:34:26.831498,True,False,True,,,
8,Shady Grv,,Shady Grv,2,RD,A09,Bethesda,5,2025-05-01 14:34:26.831498,True,False,True,,,
6,Glenmont,B11,Glenmont,1,RD,A14,Rockville,5,2025-05-01 14:34:26.831498,True,False,True,,,
6,Shady Grove,,Shady Grove,2,RD,A14,Rockville,5,2025-05-01 14:34:26.831498,True,False,True,,,
8,Glenmont,B11,Glenmont,1,RD,B04,Rhode Island Ave-Brentwood,5,2025-05-01 14:34:26.831498,True,False,True,,,
8,Shady Grv,,Shady Grv,2,RD,B04,Rhode Island Ave-Brentwood,5,2025-05-01 14:34:26.831498,True,False,True,,,
,SHADY GROVE,A15,Shady Grove,1,RD,B11,Glenmont,5,2025-05-01 14:34:26.831498,True,False,True,,,
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,C02,McPherson Square,5,2025-05-01 14:34:26.831498,True,False,True,,,
6,Franconia,J03,Franconia-Springfield,2,BL,C03,Farragut West,5,2025-05-01 14:34:26.831498,True,False,True,,,
6,Largo,G05,Downtown Largo,1,BL,C04,Foggy Bottom-GWU,5,2025-05-01 14:34:26.831498,True,False,True,,,
8,Ashburn,N12,Ashburn,2,SV,C05,Rosslyn,5,2025-05-01 14:34:26.831498,True,False,True,,,
6,MtVern Sq,,MtVern Sq,1,YL,C07,Pentagon,5,2025-05-01 14:34:26.831498,True,False,False,,,
6,MtVern Sq,,MtVern Sq,1,YL,C09,Crystal City,5,2025-05-01 14:34:26.831498,True,False,False,,,
6,Huntington,,Huntington,2,YL,C11,Potomac Yard,5,2025-05-01 14:34:26.831498,True,False,True,,,
6,Mt Vern Sq,,Mt Vern Sq,1,YL,C12,Braddock Road,5,2025-05-01 14:34:26.831498,True,False,True,,,
8,Largo,G05,Downtown Largo,1,BL,C12,Braddock Road,5,2025-05-01 14:34:26.831498,True,False,True,,,
6,Franconia,J03,Franconia-Springfield,2,BL,C12,Braddock Road,5,2025-05-01 14:34:26.831498,True,False,True,,,
6,Largo,G05,Downtown Largo,1,BL,D01,Federal Triangle,5,2025-05-01 14:34:26.831498,True,False,True,,,
6,Largo,G05,Downtown Largo,1,SV,D03,L'Enfant Plaza,5,2025-05-01 14:34:26.831498,True,False,True,,,
6,NewCrlton,,NewCrlton,1,OR,D04,Federal Center SW,5,2025-05-01 14:34:26.831498,True,False,True,,,
8,Franconia,J03,Franconia-Springfield,2,BL,D05,Capitol South,5,2025-05-01 14:34:26.831498,True,False,True,,,
8,N Carrollton,,N Carrollton,1,OR,D10,Deanwood,5,2025-05-01 14:34:26.831498,True,False,True,,,
6,Greenbelt,,Greenbelt,1,GR,E01,Mt Vernon Sq 7th St-Convention Center,5,2025-05-01 14:34:26.831498,True,False,True,,,
6,Branch Av,,Branch Av,2,GR,E01,Mt Vernon Sq 7th St-Convention Center,5,2025-05-01 14:34:26.831498,True,False,True,,,
6,Branch Av,,Branch Av,2,GR,E04,Columbia Heights,5,2025-05-01 14:34:26.831498,True,False,True,,,
-,Huntington,,Huntington,2,YL,F01,Gallery Pl-Chinatown,5,2025-05-01 14:34:26.831498,True,False,True,,,
6,Greenbelt,,Greenbelt,1,GR,F04,Waterfront,5,2025-05-01 14:34:26.831498,True,False,True,,,
6,Branch Av,,Branch Av,2,GR,F10,Suitland,5,2025-05-01 14:34:26.831498,True,False,True,,,
6,Largo,G05,Downtown Largo,1,SV,G02,Capitol Heights,5,2025-05-01 14:34:26.831498,True,False,True,,,
6,Largo,G05,Downtown Largo,1,SV,K05,East Falls Church,5,2025-05-01 14:34:26.831498,True,False,True,,,
8,Ashburn,N12,Ashburn,2,SV,K05,East Falls Church,5,2025-05-01 14:34:26.831498,True,False,True,,,
6,Largo,G05,Downtown Largo,1,SV,N07,Reston Town Center,5,2025-05-01 14:34:26.831498,True,False,True,,,
8,Shady Grv,,Shady Grv,2,RD,A02,Farragut North,6,2025-05-01 14:34:26.831498,True,False,False,,,
