Car,Destination,DestinationCode,DestinationName,Group,Line,LocationCode,LocationName,Min,CallTime,Peak,LeftYet,IsNext,BRD_Time,TimeToBRD,Diff
6,Largo,G05,Downtown Largo,1,SV,D03,L'Enfant Plaza,BRD,2025-05-01 14:04:56.827238,True,False,False,,,
6,Franconia,J03,Franconia-Springfield,2,BL,D05,Capitol South,BRD,2025-05-01 14:04:56.827238,True,False,False,,,
8,N Carrollton,,N Carrollton,1,OR,D11,Cheverly,BRD,2025-05-01 14:04:56.827238,True,False,False,,,
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,D11,Cheverly,BRD,2025-05-01 14:04:56.827238,True,False,False,,,
6,Greenbelt,,Greenbelt,1,GR,E01,Mt Vernon Sq 7th St-Convention Center,BRD,2025-05-01 14:04:56.827238,True,False,False,,,
6,Greenbelt,,Greenbelt,1,GR,E03,U Street/African-Amer Civil War Memorial/Cardozo,BRD,2025-05-01 14:04:56.827238,True,False,False,,,
6,Branch Av,,Branch Av,2,GR,E06,Fort Totten,BRD,2025-05-01 14:04:56.827238,True,False,False,,,
6,Branch Ave,,Branch Ave,2,GR,E08,Hyattsville Crossing,BRD,2025-05-01 14:04:56.827238,True,False,False,,,
6,Hntingtn,C15,Huntington,2,YL,F02,Archives-Navy Memorial-Penn Quarter,BRD,2025-05-01 14:04:56.827238,True,False,False,,,
6,Branch Av,,Branch Av,2,GR,F04,Waterfront,BRD,2025-05-01 14:04:56.827238,True,False,False,,,
8,Largo,G05,Downtown Largo,1,BL,G02,Capitol Heights,BRD,2025-05-01 14:04:56.827238,True,False,False,,,
6,Largo,G05,Downtown Largo,1,SV,G04,Morgan Boulevard,BRD,2025-05-01 14:04:56.827238,True,False,False,,,
6,Largo,G05,Downtown Largo,1,SV,K04,Ballston-MU,BRD,2025-05-01 14:04:56.827238,True,False,False,,,
6,Ashburn,N12,Ashburn,2,SV,K05,East Falls Church,BRD,2025-05-01 14:04:56.827238,True,False,False,,,
6,Vienna,K08,Vienna/Fairfax-GMU,2,OR,K06,West Falls Church,BRD,2025-05-01 14:04:56.827238,True,False,False,,,
6,Largo,G05,Downtown Largo,1,SV,N07,Reston Town Center,BRD,2025-05-01 14:04:56.827238,True,False,False,,,
6,Ashburn,N12,Ashburn,2,SV,N10,Washington Dulles International Airport,BRD,2025-05-01 14:04:56.827238,True,False,False,,,
8,Glenmont,B11,Glenmont,1,RD,A11,Grosvenor-Strathmore,ARR,2025-05-01 14:04:56.827238,True,False,False,,,
8,Shady Grv,,Shady Grv,2,RD,B06,Fort Totten,ARR,2025-05-01 14:04:56.827238,True,False,False,,,
8,Largo,G05,Downtown Largo,1,BL,C02,McPherson Square,ARR,2025-05-01 14:04:56.827238,True,False,False,,,
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,C02,McPherson Square,ARR,2025-05-01 14:04:56.827238,True,False,False,,,
8,Largo,G05,Downtown Largo,1,BL,C11,Potomac Yard,ARR,2025-05-01 14:04:56.827238,True,False,False,,,
6,Huntington,,Huntington,2,YL,C14,Eisenhower Avenue,ARR,2025-05-01 14:04:56.827238,True,False,False,,,
8,NewCrlton,,NewCrlton,1,OR,D01,Federal Triangle,ARR,2025-05-01 14:04:56.827238,True,False,False,,,
8,Ashburn,N12,Ashburn,2,SV,D03,L'Enfant Plaza,ARR,2025-05-01 14:04:56.827238,True,False,False,,,
8,NewCrlton,,NewCrlton,1,OR,D05,Capitol South,ARR,2025-05-01 14:04:56.827238,True,False,False,,,
6,Vienna,K08,Vienna/Fairfax-GMU,2,OR,D06,Eastern Market,ARR,2025-05-01 14:04:56.827238,True,False,False,,,
6,Greenbelt,,Greenbelt,1,GR,E09,College Park-U of Md,ARR,2025-05-01 14:04:56.827238,True,False,False,,,
6,MtVern Sq,,MtVern Sq,1,YL,F02,Archives-Navy Memorial-Penn Quarter,ARR,2025-05-01 14:04:56.827238,True,False,False,,,
6,Greenbelt,,Greenbelt,1,GR,F03,L'Enfant Plaza,ARR,2025-05-01 14:04:56.827238,True,False,False,,,
6,Greenbelt,,Greenbelt,1,GR,F06,Anacostia,ARR,2025-05-01 14:04:56.827238,True,False,False,,,
6,Branch Av,,Branch Av,2,GR,F06,Anacostia,ARR,2025-05-01 14:04:56.827238,True,False,False,,,
6,Greenbelt,,Greenbelt,1,GR,F08,Southern Avenue,ARR,2025-05-01 14:04:56.827238,True,False,False,,,
6,Vienna,K08,Vienna/Fairfax-GMU,2,OR,K03,Virginia Square-GMU,ARR,2025-05-01 14:04:56.827238,True,False,False,,,
6,N Carrollton,,N Carrollton,1,OR,K07,Dunn Loring-Merrifield,ARR,2025-05-01 14:04:56.827238,True,False,False,,,
8,Ashburn,N12,Ashburn,2,SV,N04,Spring Hill,ARR,2025-05-01 14:04:56.827238,True,False,False,,,
8,Shady Grv,,Shady Grv,2,RD,A03,Dupont Circle,1,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:26.656434,0.4971532666666666,-0.5028467333333333
8,Shady Grv,,Shady Grv,2,RD,A04,Woodley Park-Zoo/Adams Morgan,1,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:26.656434,0.4971532666666666,-0.5028467333333333
6,Shady Grv,,Shady Grv,2,RD,A08,Friendship Heights,1,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:56.758417,0.9988529833333334,-0.0011470166666666
6,Shady Grv,,Shady Grv,2,RD,A13,Twinbrook,1,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:26.656434,0.4971532666666666,-0.5028467333333333
6,Shady Grove,,Shady Grove,2,RD,B01,Gallery Pl-Chinatown,1,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:56.758417,0.9988529833333334,-0.0011470166666666
8,Glenmont,B11,Glenmont,1,RD,B07,Takoma,1,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:26.656434,0.4971532666666666,-0.5028467333333333
8,Glenmont,B11,Glenmont,1,RD,B10,Wheaton,1,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:56.758417,0.9988529833333334,-0.0011470166666666
8,Shady Grv,,Shady Grv,2,RD,B10,Wheaton,1,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:26.656434,0.4971532666666666,-0.5028467333333333
6,Glenmont,B11,Glenmont,1,RD,B35,NoMa-Gallaudet U,1,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:26.656434,0.4971532666666666,-0.5028467333333333
6,Franconia,J03,Franconia-Springfield,2,BL,C04,Foggy Bottom-GWU,1,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:56.758417,0.9988529833333334,-0.0011470166666666
8,Ashburn,N12,Ashburn,2,SV,C05,Rosslyn,1,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:26.656434,0.4971532666666666,-0.5028467333333333
6,Hntingtn,C15,Huntington,2,YL,C07,Pentagon,1,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:26.656434,0.4971532666666666,-0.5028467333333333
6,MtVern Sq,,MtVern Sq,1,YL,C08,Pentagon City,1,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:56.758417,0.9988529833333334,-0.0011470166666666
6,Hntingtn,C15,Huntington,2,YL,C08,Pentagon City,1,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:26.656434,0.4971532666666666,-0.5028467333333333
6,Franconia,J03,Franconia-Springfield,2,BL,C09,Crystal City,1,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:56.758417,0.9988529833333334,-0.0011470166666666
8,Largo,G05,Downtown Largo,1,BL,D08,Stadium-Armory,1,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:26.656434,0.4971532666666666,-0.5028467333333333
8,Branch Av,,Branch Av,2,GR,E03,U Street/African-Amer Civil War Memorial/Cardozo,1,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:26.656434,0.4971532666666666,-0.5028467333333333
6,Greenbelt,,Greenbelt,1,GR,E04,Columbia Heights,1,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:56.911908,2.0014111666666667,1.0014111666666667
6,Greenbelt,,Greenbelt,1,GR,E06,Fort Totten,1,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:26.656434,0.4971532666666666,-0.5028467333333333
6,Greenbelt,,Greenbelt,1,GR,E08,Hyattsville Crossing,1,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:56.758417,0.9988529833333334,-0.0011470166666666
6,Branch Ave,,Branch Ave,2,GR,F01,Gallery Pl-Chinatown,1,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:26.656434,0.4971532666666666,-0.5028467333333333
6,Greenbelt,,Greenbelt,1,GR,F10,Suitland,1,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:56.758417,0.9988529833333334,-0.0011470166666666
8,Franconia,J03,Franconia-Springfield,2,BL,G01,Benning Road,1,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:56.758417,0.9988529833333334,-0.0011470166666666
8,Ashburn,N12,Ashburn,2,SV,G04,Morgan Boulevard,1,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:56.758417,0.9988529833333334,-0.0011470166666666
6,Largo,G05,Downtown Largo,1,SV,K03,Virginia Square-GMU,1,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:26.656434,0.4971532666666666,-0.5028467333333333
8,N Carrollton,,N Carrollton,1,OR,K04,Ballston-MU,1,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:26.656434,0.4971532666666666,-0.5028467333333333
6,Largo,G05,Downtown Largo,1,SV,N03,Greensboro,1,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:26.656434,0.4971532666666666,-0.5028467333333333
8,Ashburn,N12,Ashburn,2,SV,N06,Wiehle-Reston East,1,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:56.758417,0.9988529833333334,-0.0011470166666666
8,Glenmont,B11,Glenmont,1,RD,A03,Dupont Circle,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:07:26.454098,2.493781,0.4937809999999998
8,Glenmont,B11,Glenmont,1,RD,A06,Van Ness-UDC,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:26.658084,1.4971807666666666,-0.5028192333333334
8,Glenmont,B11,Glenmont,1,RD,A08,Friendship Heights,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:56.758417,0.9988529833333334,-1.0011470166666667
8,Shady Grv,,Shady Grv,2,RD,A11,Grosvenor-Strathmore,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:56.911908,2.0014111666666667,0.0014111666666667
8,Glenmont,B11,Glenmont,1,RD,A13,Twinbrook,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:56.758417,0.9988529833333334,-1.0011470166666667
8,Glenmont,B11,Glenmont,1,RD,B02,Judiciary Square,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:26.658084,1.4971807666666666,-0.5028192333333334
8,Glenmont,B11,Glenmont,1,RD,B06,Fort Totten,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:26.658084,1.4971807666666666,-0.5028192333333334
6,Shady Grv,,Shady Grv,2,RD,B08,Silver Spring,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:26.658084,1.4971807666666666,-0.5028192333333334
8,Largo,G05,Downtown Largo,1,BL,C01,Metro Center,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:26.658084,1.4971807666666666,-0.5028192333333334
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,C03,Farragut West,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:26.658084,1.4971807666666666,-0.5028192333333334
6,Mt Vern Sq,,Mt Vern Sq,1,YL,C11,Potomac Yard,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:26.658084,1.4971807666666666,-0.5028192333333334
6,Huntington,,Huntington,2,YL,C11,Potomac Yard,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:07:26.454098,2.493781,0.4937809999999998
,MT VERNON-CNV CT,E01,Mt Vernon Sq 7th St-Convention Center,2,YL,C15,Huntington,2,2025-05-01 14:04:56.827238,True,False,True,,,
8,NewCrlton,,NewCrlton,1,OR,D02,Smithsonian,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:56.911908,2.0014111666666667,0.0014111666666667
8,Ashburn,N12,Ashburn,2,SV,D02,Smithsonian,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:26.658084,1.4971807666666666,-0.5028192333333334
6,Largo,G05,Downtown Largo,1,SV,D04,Federal Center SW,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:56.758417,0.9988529833333334,-1.0011470166666667
6,Franconia,J03,Franconia-Springfield,2,BL,D04,Federal Center SW,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:26.658084,1.4971807666666666,-0.5028192333333334
6,Vienna,K08,Vienna/Fairfax-GMU,2,OR,D05,Capitol South,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:26.658084,1.4971807666666666,-0.5028192333333334
8,NewCrlton,,NewCrlton,1,OR,D06,Eastern Market,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:56.911908,2.0014111666666667,0.0014111666666667
8,Ashburn,N12,Ashburn,2,SV,D08,Stadium-Armory,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:26.658084,1.4971807666666666,-0.5028192333333334
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,D10,Deanwood,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:56.911908,2.0014111666666667,0.0014111666666667
8,N Carrollton,,N Carrollton,1,OR,D12,Landover,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:07:26.454098,2.493781,0.4937809999999998
6,Greenbelt,,Greenbelt,1,GR,E02,Shaw-Howard U,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:56.758417,0.9988529833333334,-1.0011470166666667
6,Branch Av,,Branch Av,2,GR,E05,Georgia Ave-Petworth,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:07:26.454098,2.493781,0.4937809999999998
6,Branch Ave,,Branch Ave,2,GR,E07,West Hyattsville,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:56.911908,2.0014111666666667,0.0014111666666667
6,Mt Vern Sq,,Mt Vern Sq,1,YL,F01,Gallery Pl-Chinatown,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:26.658084,1.4971807666666666,-0.5028192333333334
6,Greenbelt,,Greenbelt,1,GR,F02,Archives-Navy Memorial-Penn Quarter,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:26.658084,1.4971807666666666,-0.5028192333333334
6,Huntington,,Huntington,2,YL,F03,L'Enfant Plaza,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:56.758417,0.9988529833333334,-1.0011470166666667
6,Branch Av,,Branch Av,2,GR,F05,Navy Yard-Ballpark,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:56.758417,0.9988529833333334,-1.0011470166666667
6,Branch Av,,Branch Av,2,GR,F10,Suitland,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:26.658084,1.4971807666666666,-0.5028192333333334
6,Largo,G05,Downtown Largo,1,SV,G01,Benning Road,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:26.658084,1.4971807666666666,-0.5028192333333334
8,Largo,G05,Downtown Largo,1,BL,G03,Addison Road-Seat Pleasant,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:26.658084,1.4971807666666666,-0.5028192333333334
,LARGO,G05,Downtown Largo,1,BL,J03,Franconia-Springfield,2,2025-05-01 14:04:56.827238,True,False,True,,,
8,NewCrlton,,NewCrlton,1,OR,K03,Virginia Square-GMU,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:56.911908,2.0014111666666667,0.0014111666666667
6,Vienna,K08,Vienna/Fairfax-GMU,2,OR,K04,Ballston-MU,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:26.658084,1.4971807666666666,-0.5028192333333334
6,Largo,G05,Downtown Largo,1,SV,N06,Wiehle-Reston East,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:26.658084,1.4971807666666666,-0.5028192333333334
6,Largo,G05,Downtown Largo,1,SV,N10,Washington Dulles International Airport,2,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:26.658084,1.4971807666666666,-0.5028192333333334
6,Shady Grove,,Shady Grove,2,RD,A01,Metro Center,3,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:07:26.454098,2.493781,-0.5062190000000002
8,Shady Grv,,Shady Grv,2,RD,A04,Woodley Park-Zoo/Adams Morgan,3,2025-05-01 14:04:56.827238,True,True,False,2025-05-01 14:07:56.394308,2.9927845,-0.0072155
8,Shady Grv,,Shady Grv,2,RD,A05,Cleveland Park,3,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:56.911908,2.0014111666666667,-0.9985888333333331
6,Glenmont,B11,Glenmont,1,RD,B04,Rhode Island Ave-Brentwood,3,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:07:56.394308,2.9927845,-0.0072155
8,Shady Grv,,Shady Grv,2,RD,B05,Brookland-CUA,3,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:08:56.620528,3.9965548333333336,0.9965548333333336
6,Shady Grv,,Shady Grv,2,RD,B35,NoMa-Gallaudet U,3,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:56.911908,2.0014111666666667,-0.9985888333333331
6,MtVern Sq,,MtVern Sq,1,YL,C07,Pentagon,3,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:07:56.394308,2.9927845,-0.0072155
6,Hntingtn,C15,Huntington,2,YL,C08,Pentagon City,3,2025-05-01 14:04:56.827238,True,True,False,2025-05-01 14:13:26.454757,8.493791983333333,5.493791983333333
6,Hntingtn,C15,Huntington,2,YL,C09,Crystal City,3,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:07:26.454098,2.493781,-0.5062190000000002
8,Largo,G05,Downtown Largo,1,BL,C10,Ronald Reagan Washington National Airport,3,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:07:56.394308,2.9927845,-0.0072155
6,Franconia,J03,Franconia-Springfield,2,BL,C10,Ronald Reagan Washington National Airport,3,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:19:26.830118,14.500048,11.500048
-,Mt Vern Sq,,Mt Vern Sq,1,YL,C14,Eisenhower Avenue,3,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:05:26.656434,0.4971532666666666,-2.502846733333333
8,Ashburn,N12,Ashburn,2,SV,D01,Federal Triangle,3,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:07:56.394308,2.9927845,-0.0072155
6,Franconia,J03,Franconia-Springfield,2,BL,D03,L'Enfant Plaza,3,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:07:56.394308,2.9927845,-0.0072155
6,Largo,G05,Downtown Largo,1,SV,D05,Capitol South,3,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:07:26.454098,2.493781,-0.5062190000000002
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,D09,Minnesota Ave,3,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:08:26.521407,3.4949028166666665,0.4949028166666664
-,Hntingtn,C15,Huntington,2,YL,E01,Mt Vernon Sq 7th St-Convention Center,3,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:10:26.843576,5.500272300000001,2.5002723000000007
8,Branch Av,,Branch Av,2,GR,E02,Shaw-Howard U,3,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:07:26.454098,2.493781,-0.5062190000000002
6,Greenbelt,,Greenbelt,1,GR,E03,U Street/African-Amer Civil War Memorial/Cardozo,3,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:07:26.454098,2.493781,-0.5062190000000002
6,Branch Ave,,Branch Ave,2,GR,E09,College Park-U of Md,3,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:07:26.454098,2.493781,-0.5062190000000002
6,Greenbelt,,Greenbelt,1,GR,F01,Gallery Pl-Chinatown,3,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:07:56.394308,2.9927845,-0.0072155
6,Branch Av,,Branch Av,2,GR,F02,Archives-Navy Memorial-Penn Quarter,3,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:56.911908,2.0014111666666667,-0.9985888333333331
6,Greenbelt,,Greenbelt,1,GR,F05,Navy Yard-Ballpark,3,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:07:56.394308,2.9927845,-0.0072155
6,Greenbelt,,Greenbelt,1,GR,F07,Congress Heights,3,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:07:26.454098,2.493781,-0.5062190000000002
6,Branch Av,,Branch Av,2,GR,F07,Congress Heights,3,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:07:56.394308,2.9927845,-0.0072155
,FRAN/SPRING,J03,Franconia-Springfield,1,BL,G05,Downtown Largo,3,2025-05-01 14:04:56.827238,True,False,True,,,
6,Largo,G05,Downtown Largo,1,SV,K02,Clarendon,3,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:56.911908,2.0014111666666667,-0.9985888333333331
6,Vienna,K08,Vienna/Fairfax-GMU,2,OR,K07,Dunn Loring-Merrifield,3,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:18:56.609071,13.996363883333334,10.996363883333334
6,Largo,G05,Downtown Largo,1,SV,N02,Tysons,3,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:07:26.454098,2.493781,-0.5062190000000002
8,Ashburn,N12,Ashburn,2,SV,N07,Reston Town Center,3,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:08:26.521407,3.4949028166666665,0.4949028166666664
8,Glenmont,B11,Glenmont,1,RD,A02,Farragut North,4,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:08:56.620528,3.9965548333333336,-0.0034451666666663
8,Glenmont,B11,Glenmont,1,RD,A05,Cleveland Park,4,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:07:56.394308,2.9927845,-1.0072155
8,Shady Grv,,Shady Grv,2,RD,A06,Van Ness-UDC,4,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:08:56.620528,3.9965548333333336,-0.0034451666666663
8,Glenmont,B11,Glenmont,1,RD,A07,Tenleytown-AU,4,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:07:56.394308,2.9927845,-1.0072155
8,Glenmont,B11,Glenmont,1,RD,A10,Medical Center,4,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:08:26.521407,3.4949028166666665,-0.5050971833333335
8,Glenmont,B11,Glenmont,1,RD,A12,North Bethesda,4,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:08:26.521407,3.4949028166666665,-0.5050971833333335
8,Glenmont,B11,Glenmont,1,RD,A14,Rockville,4,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:08:26.521407,3.4949028166666665,-0.5050971833333335
6,Shady Grove,,Shady Grove,2,RD,A14,Rockville,4,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:08:56.620528,3.9965548333333336,-0.0034451666666663
8,Glenmont,B11,Glenmont,1,RD,B03,Union Station,4,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:07:56.394308,2.9927845,-1.0072155
6,Shady Grv,,Shady Grv,2,RD,B07,Takoma,4,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:08:26.521407,3.4949028166666665,-0.5050971833333335
8,Glenmont,B11,Glenmont,1,RD,B08,Silver Spring,4,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:09:26.414585,4.49312245,0.4931224500000004
8,Shady Grv,,Shady Grv,2,RD,B09,Forest Glen,4,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:08:56.620528,3.9965548333333336,-0.0034451666666663
,SHADY GROVE,A15,Shady Grove,2,RD,B11,Glenmont,4,2025-05-01 14:04:56.827238,True,False,True,,,
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,C04,Foggy Bottom-GWU,4,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:08:26.521407,3.4949028166666665,-0.5050971833333335
6,Franconia,J03,Franconia-Springfield,2,BL,C05,Rosslyn,4,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:08:26.521407,3.4949028166666665,-0.5050971833333335
6,Hntingtn,C15,Huntington,2,YL,C09,Crystal City,4,2025-05-01 14:04:56.827238,True,True,False,2025-05-01 14:15:26.507513,10.49467125,6.4946712500000015
6,Hntingtn,C15,Huntington,2,YL,C10,Ronald Reagan Washington National Airport,4,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:10:26.843576,5.500272300000001,1.500272300000001
8,Largo,G05,Downtown Largo,1,BL,D01,Federal Triangle,4,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:06:56.911908,2.0014111666666667,-1.9985888333333333
8,N Carrollton,,N Carrollton,1,OR,D03,L'Enfant Plaza,4,2025-05-01 14:04:56.827238,True,True,True,2025-05-01 14:08:26.521407,3.4949028166666665,-0.5050971833333335
