Car,Destination,DestinationCode,DestinationName,Group,Line,LocationCode,LocationName,Min,CallTime,Peak,LeftYet,IsNext,BRD_Time,TimeToBRD,Diff
6,MtVern Sq,,MtVern Sq,1,YL,F02,Archives-Navy Memorial-Penn Quarter,BRD,2025-05-01 18:11:40.023170,True,False,False,,,
6,Huntington,,Huntington,2,YL,F03,L'Enfant Plaza,BRD,2025-05-01 18:11:40.023170,True,False,False,,,
6,Branch Av,,Branch Av,2,GR,F04,Waterfront,BRD,2025-05-01 18:11:40.023170,True,False,False,,,
6,Greenbelt,,Greenbelt,1,GR,F06,Anacostia,BRD,2025-05-01 18:11:40.023170,True,False,False,,,
6,Greenbelt,,Greenbelt,1,GR,F08,Southern Avenue,BRD,2025-05-01 18:11:40.023170,True,False,False,,,
6,Branch Av,,Branch Av,2,GR,F09,Naylor Road,BRD,2025-05-01 18:11:40.023170,True,False,False,,,
6,Largo,G05,Downtown Largo,1,BL,G01,Benning Road,BRD,2025-05-01 18:11:40.023170,True,False,False,,,
6,Ashburn,N12,Ashburn,2,SV,G01,Benning Road,BRD,2025-05-01 18:11:40.023170,True,False,False,,,
6,Franconia,J03,Franconia-Springfield,2,BL,G02,Capitol Heights,BRD,2025-05-01 18:11:40.023170,True,False,False,,,
8,Largo,G05,Downtown Largo,1,BL,G04,Morgan Boulevard,BRD,2025-05-01 18:11:40.023170,True,False,False,,,
6,Largo,G05,Downtown Largo,1,SV,K03,Virginia Square-GMU,BRD,2025-05-01 18:11:40.023170,True,False,False,,,
6,Vienna,K08,Vienna/Fairfax-GMU,2,OR,K04,Ballston-MU,BRD,2025-05-01 18:11:40.023170,True,False,False,,,
8,Ashburn,N12,Ashburn,2,SV,K05,East Falls Church,BRD,2025-05-01 18:11:40.023170,True,False,False,,,
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,K06,West Falls Church,BRD,2025-05-01 18:11:40.023170,True,False,False,,,
8,Ashburn,N12,Ashburn,2,SV,N10,Washington Dulles International Airport,BRD,2025-05-01 18:11:40.023170,True,False,False,,,
8,Glenmont,B11,Glenmont,1,RD,A09,Bethesda,ARR,2025-05-01 18:11:40.023170,True,False,False,,,
8,Glenmont,B11,Glenmont,1,RD,A14,Rockville,ARR,2025-05-01 18:11:40.023170,True,False,False,,,
8,Shady Grv,,Shady Grv,2,RD,B02,Judiciary Square,ARR,2025-05-01 18:11:40.023170,True,False,False,,,
8,Glenmont,B11,Glenmont,1,RD,B35,NoMa-Gallaudet U,ARR,2025-05-01 18:11:40.023170,True,False,False,,,
6,Largo,G05,Downtown Largo,1,SV,C04,Foggy Bottom-GWU,ARR,2025-05-01 18:11:40.023170,True,False,False,,,
6,Largo,G05,Downtown Largo,1,BL,C07,Pentagon,ARR,2025-05-01 18:11:40.023170,True,False,False,,,
6,MtVern Sq,,MtVern Sq,1,YL,C09,Crystal City,ARR,2025-05-01 18:11:40.023170,True,False,False,,,
6,Mt Vern Sq,,Mt Vern Sq,1,YL,C11,Potomac Yard,ARR,2025-05-01 18:11:40.023170,True,False,False,,,
,ssenger,,No Passenger,1,No,D01,Federal Triangle,ARR,2025-05-01 18:11:40.023170,True,False,False,,,
6,Largo,G05,Downtown Largo,1,BL,D05,Capitol South,ARR,2025-05-01 18:11:40.023170,True,False,False,,,
6,Largo,G05,Downtown Largo,1,SV,D06,Eastern Market,ARR,2025-05-01 18:11:40.023170,True,False,False,,,
6,NewCrlton,,NewCrlton,1,OR,D08,Stadium-Armory,ARR,2025-05-01 18:11:40.023170,True,False,False,,,
6,Ashburn,N12,Ashburn,2,SV,D08,Stadium-Armory,ARR,2025-05-01 18:11:40.023170,True,False,False,,,
6,N Carrollton,,N Carrollton,1,OR,D11,Cheverly,ARR,2025-05-01 18:11:40.023170,True,False,False,,,
6,Vienna,K08,Vienna/Fairfax-GMU,2,OR,D12,Landover,ARR,2025-05-01 18:11:40.023170,True,False,False,,,
6,Greenbelt,,Greenbelt,1,GR,E01,Mt Vernon Sq 7th St-Convention Center,ARR,2025-05-01 18:11:40.023170,True,False,False,,,
6,Branch Ave,,Branch Ave,2,GR,E08,Hyattsville Crossing,ARR,2025-05-01 18:11:40.023170,True,False,False,,,
6,Greenbelt,,Greenbelt,1,GR,F10,Suitland,ARR,2025-05-01 18:11:40.023170,True,False,False,,,
6,Largo,G05,Downtown Largo,1,SV,G01,Benning Road,ARR,2025-05-01 18:11:40.023170,True,False,False,,,
8,Ashburn,N12,Ashburn,2,SV,K03,Virginia Square-GMU,ARR,2025-05-01 18:11:40.023170,True,False,False,,,
8,Ashburn,N12,Ashburn,2,SV,N03,Greensboro,ARR,2025-05-01 18:11:40.023170,True,False,False,,,
8,Ashburn,N12,Ashburn,2,SV,N07,Reston Town Center,ARR,2025-05-01 18:11:40.023170,True,False,False,,,
8,Glenmont,B11,Glenmont,1,RD,A03,Dupont Circle,1,2025-05-01 18:11:40.023170,True,False,True,,,
8,Shady Grv,,Shady Grv,2,RD,A06,Van Ness-UDC,1,2025-05-01 18:11:40.023170,True,False,True,,,
6,Glenmont,B11,Glenmont,1,RD,A07,Tenleytown-AU,1,2025-05-01 18:11:40.023170,True,False,True,,,
6,Glenmont,B11,Glenmont,1,RD,A11,Grosvenor-Strathmore,1,2025-05-01 18:11:40.023170,True,False,True,,,
6,Glenmont,B11,Glenmont,1,RD,B01,Gallery Pl-Chinatown,1,2025-05-01 18:11:40.023170,True,False,True,,,
8,Glenmont,B11,Glenmont,1,RD,B05,Brookland-CUA,1,2025-05-01 18:11:40.023170,True,False,True,,,
8,Shady Grv,,Shady Grv,2,RD,B35,NoMa-Gallaudet U,1,2025-05-01 18:11:40.023170,True,False,True,,,
6,Vienna,K08,Vienna/Fairfax-GMU,2,OR,C01,Metro Center,1,2025-05-01 18:11:40.023170,True,False,True,,,
6,Ashburn,N12,Ashburn,2,SV,C04,Foggy Bottom-GWU,1,2025-05-01 18:11:40.023170,True,False,True,,,
8,NewCrlton,,NewCrlton,1,OR,C05,Rosslyn,1,2025-05-01 18:11:40.023170,True,False,True,,,
6,Hntingtn,C15,Huntington,2,YL,C08,Pentagon City,1,2025-05-01 18:11:40.023170,True,False,True,,,
8,Franconia,J03,Franconia-Springfield,2,BL,C10,Ronald Reagan Washington National Airport,1,2025-05-01 18:11:40.023170,True,False,True,,,
6,Largo,G05,Downtown Largo,1,BL,C13,King St-Old Town,1,2025-05-01 18:11:40.023170,True,False,True,,,
6,Mt Vern Sq,,Mt Vern Sq,1,YL,C14,Eisenhower Avenue,1,2025-05-01 18:11:40.023170,True,False,True,,,
6,Huntington,,Huntington,2,YL,C14,Eisenhower Avenue,1,2025-05-01 18:11:40.023170,True,False,True,,,
8,Franconia,J03,Franconia-Springfield,2,BL,D01,Federal Triangle,1,2025-05-01 18:11:40.023170,True,False,True,,,
6,Franconia,J03,Franconia-Springfield,2,BL,D06,Eastern Market,1,2025-05-01 18:11:40.023170,True,False,True,,,
6,Vienna,K08,Vienna/Fairfax-GMU,2,OR,D07,Potomac Ave,1,2025-05-01 18:11:40.023170,True,False,True,,,
6,Branch Av,,Branch Av,2,GR,E03,U Street/African-Amer Civil War Memorial/Cardozo,1,2025-05-01 18:11:40.023170,True,False,True,,,
6,Greenbelt,,Greenbelt,1,GR,E05,Georgia Ave-Petworth,1,2025-05-01 18:11:40.023170,True,False,True,,,
6,Mt Vern Sq,,Mt Vern Sq,1,YL,F01,Gallery Pl-Chinatown,1,2025-05-01 18:11:40.023170,True,False,True,,,
8,Branch Av,,Branch Av,2,GR,F02,Archives-Navy Memorial-Penn Quarter,1,2025-05-01 18:11:40.023170,True,False,True,,,
6,Greenbelt,,Greenbelt,1,GR,F03,L'Enfant Plaza,1,2025-05-01 18:11:40.023170,True,False,True,,,
6,Branch Av,,Branch Av,2,GR,F05,Navy Yard-Ballpark,1,2025-05-01 18:11:40.023170,True,False,True,,,
6,Branch Av,,Branch Av,2,GR,F07,Congress Heights,1,2025-05-01 18:11:40.023170,True,False,True,,,
6,Largo,G05,Downtown Largo,1,SV,K02,Clarendon,1,2025-05-01 18:11:40.023170,True,False,True,,,
8,N Carrollton,,N Carrollton,1,OR,K05,East Falls Church,1,2025-05-01 18:11:40.023170,True,False,True,,,
8,Largo,G05,Downtown Largo,1,SV,N09,Innovation Center,1,2025-05-01 18:11:40.023170,True,False,True,,,
8,Shady Grv,,Shady Grv,2,RD,A04,Woodley Park-Zoo/Adams Morgan,2,2025-05-01 18:11:40.023170,True,False,True,,,
8,Glenmont,B11,Glenmont,1,RD,A05,Cleveland Park,2,2025-05-01 18:11:40.023170,True,False,True,,,
8,Shady Grv,,Shady Grv,2,RD,A12,North Bethesda,2,2025-05-01 18:11:40.023170,True,False,True,,,
,GLENMONT,B11,Glenmont,1,RD,A15,Shady Grove,2,2025-05-01 18:11:40.023170,True,False,True,,,
8,Shady Grove,,Shady Grove,2,RD,B01,Gallery Pl-Chinatown,2,2025-05-01 18:11:40.023170,True,False,True,,,
6,Shady Grv,,Shady Grv,2,RD,B05,Brookland-CUA,2,2025-05-01 18:11:40.023170,True,False,True,,,
8,Shady Grv,,Shady Grv,2,RD,B09,Forest Glen,2,2025-05-01 18:11:40.023170,True,False,True,,,
8,Glenmont,B11,Glenmont,1,RD,B10,Wheaton,2,2025-05-01 18:11:40.023170,True,False,True,,,
8,Franconia,J03,Franconia-Springfield,2,BL,C01,Metro Center,2,2025-05-01 18:11:40.023170,True,False,True,,,
6,Largo,G05,Downtown Largo,1,BL,C02,McPherson Square,2,2025-05-01 18:11:40.023170,True,False,True,,,
6,Vienna,K08,Vienna/Fairfax-GMU,2,OR,C02,McPherson Square,2,2025-05-01 18:11:40.023170,True,False,True,,,
6,Largo,G05,Downtown Largo,1,SV,C03,Farragut West,2,2025-05-01 18:11:40.023170,True,False,True,,,
6,Franconia,J03,Franconia-Springfield,2,BL,C07,Pentagon,2,2025-05-01 18:11:40.023170,True,False,True,,,
6,MtVern Sq,,MtVern Sq,1,YL,C08,Pentagon City,2,2025-05-01 18:11:40.023170,True,False,True,,,
6,Huntington,,Huntington,2,YL,C11,Potomac Yard,2,2025-05-01 18:11:40.023170,True,False,True,,,
8,Franconia,J03,Franconia-Springfield,2,BL,C12,Braddock Road,2,2025-05-01 18:11:40.023170,True,False,True,,,
8,N Carrollton,,N Carrollton,1,OR,D03,L'Enfant Plaza,2,2025-05-01 18:11:40.023170,True,False,True,,,
6,Largo,G05,Downtown Largo,1,BL,D06,Eastern Market,2,2025-05-01 18:11:40.023170,True,False,True,,,
6,Largo,G05,Downtown Largo,1,SV,D07,Potomac Ave,2,2025-05-01 18:11:40.023170,True,False,True,,,
6,Ashburn,N12,Ashburn,2,SV,D07,Potomac Ave,2,2025-05-01 18:11:40.023170,True,False,True,,,
6,Hntingtn,C15,Huntington,2,YL,E01,Mt Vernon Sq 7th St-Convention Center,2,2025-05-01 18:11:40.023170,True,False,True,,,
6,Greenbelt,,Greenbelt,1,GR,E02,Shaw-Howard U,2,2025-05-01 18:11:40.023170,True,False,True,,,
6,Greenbelt,,Greenbelt,1,GR,E08,Hyattsville Crossing,2,2025-05-01 18:11:40.023170,True,False,True,,,
6,Branch Ave,,Branch Ave,2,GR,E09,College Park-U of Md,2,2025-05-01 18:11:40.023170,True,False,True,,,
6,Greenbelt,,Greenbelt,1,GR,F07,Congress Heights,2,2025-05-01 18:11:40.023170,True,False,True,,,
6,Largo,G05,Downtown Largo,1,BL,G02,Capitol Heights,2,2025-05-01 18:11:40.023170,True,False,True,,,
6,Dulles Air,,Dulles Air,2,SV,G03,Addison Road-Seat Pleasant,2,2025-05-01 18:11:40.023170,True,False,True,,,
6,Largo,G05,Downtown Largo,1,SV,G04,Morgan Boulevard,2,2025-05-01 18:11:40.023170,True,False,True,,,
,LARGO,G05,Downtown Largo,1,BL,J03,Franconia-Springfield,2,2025-05-01 18:11:40.023170,True,False,True,,,
6,Largo,G05,Downtown Largo,1,SV,K01,Court House,2,2025-05-01 18:11:40.023170,True,False,True,,,
8,Ashburn,N12,Ashburn,2,SV,K04,Ballston-MU,2,2025-05-01 18:11:40.023170,True,False,True,,,
8,Ashburn,N12,Ashburn,2,SV,N04,Spring Hill,2,2025-05-01 18:11:40.023170,True,False,True,,,
6,Largo,G05,Downtown Largo,1,SV,N11,Loudon Gateway,2,2025-05-01 18:11:40.023170,True,False,True,,,
8,Shady Grove,,Shady Grove,2,RD,A01,Metro Center,3,2025-05-01 18:11:40.023170,True,False,True,,,
8,Glenmont,B11,Glenmont,1,RD,A02,Farragut North,3,2025-05-01 18:11:40.023170,True,False,True,,,
6,Glenmont,B11,Glenmont,1,RD,A06,Van Ness-UDC,3,2025-05-01 18:11:40.023170,True,False,True,,,
8,Shady Grv,,Shady Grv,2,RD,A07,Tenleytown-AU,3,2025-05-01 18:11:40.023170,True,False,True,,,
8,Glenmont,B11,Glenmont,1,RD,A08,Friendship Heights,3,2025-05-01 18:11:40.023170,True,False,True,,,
8,Shady Grv,,Shady Grv,2,RD,A09,Bethesda,3,2025-05-01 18:11:40.023170,True,False,True,,,
8,Shady Grv,,Shady Grv,2,RD,A11,Grosvenor-Strathmore,3,2025-05-01 18:11:40.023170,True,False,True,,,
8,Shady Grove,,Shady Grove,2,RD,A14,Rockville,3,2025-05-01 18:11:40.023170,True,False,True,,,
6,Glenmont,B11,Glenmont,1,RD,B02,Judiciary Square,3,2025-05-01 18:11:40.023170,True,False,True,,,
8,Shady Grv,,Shady Grv,2,RD,B03,Union Station,3,2025-05-01 18:11:40.023170,True,False,True,,,
8,Glenmont,B11,Glenmont,1,RD,B04,Rhode Island Ave-Brentwood,3,2025-05-01 18:11:40.023170,True,False,True,,,
6,Glenmont,B11,Glenmont,1,RD,B07,Takoma,3,2025-05-01 18:11:40.023170,True,False,True,,,
6,Shady Grv,,Shady Grv,2,RD,B07,Takoma,3,2025-05-01 18:11:40.023170,True,False,True,,,
6,Glenmont,B11,Glenmont,1,RD,B09,Forest Glen,3,2025-05-01 18:11:40.023170,True,False,True,,,
,SHADY GROVE,A15,Shady Grove,1,RD,B11,Glenmont,3,2025-05-01 18:11:40.023170,True,False,True,,,
6,Largo,G05,Downtown Largo,1,BL,C01,Metro Center,3,2025-05-01 18:11:40.023170,True,False,True,,,
6,Largo,G05,Downtown Largo,1,SV,C02,McPherson Square,3,2025-05-01 18:11:40.023170,True,False,True,,,
6,Hntingtn,C15,Huntington,2,YL,C09,Crystal City,3,2025-05-01 18:11:40.023170,True,False,True,,,
6,MtVern Sq,,MtVern Sq,1,YL,C10,Ronald Reagan Washington National Airport,3,2025-05-01 18:11:40.023170,True,False,True,,,
6,Largo,G05,Downtown Largo,1,BL,C12,Braddock Road,3,2025-05-01 18:11:40.023170,True,False,True,,,
6,Mt Vern Sq,,Mt Vern Sq,1,YL,C13,King St-Old Town,3,2025-05-01 18:11:40.023170,True,False,True,,,
8,NewCrlton,,NewCrlton,1,OR,D04,Federal Center SW,3,2025-05-01 18:11:40.023170,True,False,True,,,
6,Franconia,J03,Franconia-Springfield,2,BL,D05,Capitol South,3,2025-05-01 18:11:40.023170,True,False,True,,,
6,Vienna,K08,Vienna/Fairfax-GMU,2,OR,D06,Eastern Market,3,2025-05-01 18:11:40.023170,True,False,True,,,
6,Vienna,K08,Vienna/Fairfax-GMU,2,OR,D11,Cheverly,3,2025-05-01 18:11:40.023170,True,False,True,,,
6,N Carrollton,,N Carrollton,1,OR,D12,Landover,3,2025-05-01 18:11:40.023170,True,False,True,,,
6,Branch Av,,Branch Av,2,GR,E02,Shaw-Howard U,3,2025-05-01 18:11:40.023170,True,False,True,,,
6,Branch Av,,Branch Av,2,GR,E05,Georgia Ave-Petworth,3,2025-05-01 18:11:40.023170,True,False,True,,,
6,Greenbelt,,Greenbelt,1,GR,E07,West Hyattsville,3,2025-05-01 18:11:40.023170,True,False,True,,,
6,Branch Ave,,Branch Ave,2,GR,E07,West Hyattsville,3,2025-05-01 18:11:40.023170,True,False,True,,,
6,Greenbelt,,Greenbelt,1,GR,F02,Archives-Navy Memorial-Penn Quarter,3,2025-05-01 18:11:40.023170,True,False,True,,,
6,Greenbelt,,Greenbelt,1,GR,F05,Navy Yard-Ballpark,3,2025-05-01 18:11:40.023170,True,False,True,,,
6,Greenbelt,,Greenbelt,1,GR,F09,Naylor Road,3,2025-05-01 18:11:40.023170,True,False,True,,,
6,Branch Av,,Branch Av,2,GR,F10,Suitland,3,2025-05-01 18:11:40.023170,True,False,True,,,
6,Franconia,J03,Franconia-Springfield,2,BL,G01,Benning Road,3,2025-05-01 18:11:40.023170,True,False,True,,,
6,Largo,G05,Downtown Largo,1,SV,G02,Capitol Heights,3,2025-05-01 18:11:40.023170,True,False,True,,,
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,K01,Court House,3,2025-05-01 18:11:40.023170,True,False,True,,,
6,Vienna,K08,Vienna/Fairfax-GMU,2,OR,K05,East Falls Church,3,2025-05-01 18:11:40.023170,True,False,True,,,
8,Ashburn,N12,Ashburn,2,SV,N08,Herndon,3,2025-05-01 18:11:40.023170,True,False,True,,,
8,Glenmont,B11,Glenmont,1,RD,A04,Woodley Park-Zoo/Adams Morgan,4,2025-05-01 18:11:40.023170,True,False,True,,,
8,Shady Grv,,Shady Grv,2,RD,A05,Cleveland Park,4,2025-05-01 18:11:40.023170,True,False,True,,,
6,Glenmont,B11,Glenmont,1,RD,A10,Medical Center,4,2025-05-01 18:11:40.023170,True,False,True,,,
8,Glenmont,B11,Glenmont,1,RD,A13,Twinbrook,4,2025-05-01 18:11:40.023170,True,False,True,,,
8,Shady Grv,,Shady Grv,2,RD,A13,Twinbrook,4,2025-05-01 18:11:40.023170,True,False,True,,,
8,Glenmont,B11,Glenmont,1,RD,B06,Fort Totten,4,2025-05-01 18:11:40.023170,True,False,True,,,
8,Franconia,J03,Franconia-Springfield,2,BL,C02,McPherson Square,4,2025-05-01 18:11:40.023170,True,False,True,,,
6,Vienna,K08,Vienna/Fairfax-GMU,2,OR,C03,Farragut West,4,2025-05-01 18:11:40.023170,True,False,True,,,
8,NewCrlton,,NewCrlton,1,OR,C04,Foggy Bottom-GWU,4,2025-05-01 18:11:40.023170,True,False,True,,,
6,Ashburn,N12,Ashburn,2,SV,C05,Rosslyn,4,2025-05-01 18:11:40.023170,True,False,True,,,
6,Largo,G05,Downtown Largo,1,BL,C06,Arlington Cemetery,4,2025-05-01 18:11:40.023170,True,False,True,,,
6,MtVern Sq,,MtVern Sq,1,YL,C07,Pentagon,4,2025-05-01 18:11:40.023170,True,False,True,,,
6,Franconia,J03,Franconia-Springfield,2,BL,C08,Pentagon City,4,2025-05-01 18:11:40.023170,True,False,True,,,
6,Hntingtn,C15,Huntington,2,YL,C10,Ronald Reagan Washington National Airport,4,2025-05-01 18:11:40.023170,True,False,True,,,
8,Franconia,J03,Franconia-Springfield,2,BL,C11,Potomac Yard,4,2025-05-01 18:11:40.023170,True,False,True,,,
6,Huntington,,Huntington,2,YL,C12,Braddock Road,4,2025-05-01 18:11:40.023170,True,False,True,,,
8,Franconia,J03,Franconia-Springfield,2,BL,C13,King St-Old Town,4,2025-05-01 18:11:40.023170,True,False,True,,,
6,Ashburn,N12,Ashburn,2,SV,D06,Eastern Market,4,2025-05-01 18:11:40.023170,True,False,True,,,
6,Largo,G05,Downtown Largo,1,BL,D07,Potomac Ave,4,2025-05-01 18:11:40.023170,True,False,True,,,
6,Largo,G05,Downtown Largo,1,SV,D08,Stadium-Armory,4,2025-05-01 18:11:40.023170,True,False,True,,,
6,Ashburn,N12,Ashburn,2,SV,D08,Stadium-Armory,4,2025-05-01 18:11:40.023170,True,False,True,,,
6,Greenbelt,,Greenbelt,1,GR,E03,U Street/African-Amer Civil War Memorial/Cardozo,4,2025-05-01 18:11:40.023170,True,False,True,,,
6,Greenbelt,,Greenbelt,1,GR,E06,Fort Totten,4,2025-05-01 18:11:40.023170,True,False,True,,,
6,Greenbelt,,Greenbelt,1,GR,F01,Gallery Pl-Chinatown,4,2025-05-01 18:11:40.023170,True,False,True,,,
6,Huntington,,Huntington,2,YL,F01,Gallery Pl-Chinatown,4,2025-05-01 18:11:40.023170,True,False,True,,,
6,Mt Vern Sq,,Mt Vern Sq,1,YL,F03,L'Enfant Plaza,4,2025-05-01 18:11:40.023170,True,False,True,,,
8,Branch Ave,,Branch Ave,2,GR,F03,L'Enfant Plaza,4,2025-05-01 18:11:40.023170,True,False,True,,,
6,Greenbelt,,Greenbelt,1,GR,F04,Waterfront,4,2025-05-01 18:11:40.023170,True,False,True,,,
6,Branch Av,,Branch Av,2,GR,F06,Anacostia,4,2025-05-01 18:11:40.023170,True,False,True,,,
6,Branch Av,,Branch Av,2,GR,F08,Southern Avenue,4,2025-05-01 18:11:40.023170,True,False,True,,,
,GREENBELT,E10,Greenbelt,2,GR,F11,Branch Ave,4,2025-05-01 18:11:40.023170,True,False,True,,,
6,Dulles,N10,Washington Dulles International Airport,2,SV,G02,Capitol Heights,4,2025-05-01 18:11:40.023170,True,False,True,,,
,FRAN/SPRING,J03,Franconia-Springfield,2,BL,G05,Downtown Largo,4,2025-05-01 18:11:40.023170,True,False,True,,,
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,K02,Clarendon,4,2025-05-01 18:11:40.023170,True,False,True,,,
8,N Carrollton,,N Carrollton,1,OR,K04,Ballston-MU,4,2025-05-01 18:11:40.023170,True,False,True,,,
8,N Carrollton,,N Carrollton,1,OR,K07,Dunn Loring-Merrifield,4,2025-05-01 18:11:40.023170,True,False,True,,,
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,K07,Dunn Loring-Merrifield,4,2025-05-01 18:11:40.023170,True,False,True,,,
6,Largo,G05,Downtown Largo,1,SV,N04,Spring Hill,4,2025-05-01 18:11:40.023170,True,False,True,,,
8,Largo,G05,Downtown Largo,1,SV,N08,Herndon,4,2025-05-01 18:11:40.023170,True,False,True,,,
8,Glenmont,B11,Glenmont,1,RD,A01,Metro Center,5,2025-05-01 18:11:40.023170,True,False,True,,,
8,Shady Grv,,Shady Grv,2,RD,A02,Farragut North,5,2025-05-01 18:11:40.023170,True,False,True,,,
6,Glenmont,B11,Glenmont,1,RD,A05,Cleveland Park,5,2025-05-01 18:11:40.023170,True,False,False,,,
8,Glenmont,B11,Glenmont,1,RD,A07,Tenleytown-AU,5,2025-05-01 18:11:40.023170,True,False,False,,,
8,Shady Grv,,Shady Grv,2,RD,A08,Friendship Heights,5,2025-05-01 18:11:40.023170,True,False,True,,,
8,Shady Grv,,Shady Grv,2,RD,A10,Medical Center,5,2025-05-01 18:11:40.023170,True,False,True,,,
8,Shady Grv,,Shady Grv,2,RD,B02,Judiciary Square,5,2025-05-01 18:11:40.023170,True,False,True,,,
6,Glenmont,B11,Glenmont,1,RD,B03,Union Station,5,2025-05-01 18:11:40.023170,True,False,True,,,
6,Shady Grv,,Shady Grv,2,RD,B04,Rhode Island Ave-Brentwood,5,2025-05-01 18:11:40.023170,True,False,True,,,
8,Glenmont,B11,Glenmont,1,RD,B05,Brookland-CUA,5,2025-05-01 18:11:40.023170,True,False,False,,,
6,Glenmont,B11,Glenmont,1,RD,B08,Silver Spring,5,2025-05-01 18:11:40.023170,True,False,True,,,
6,Largo,G05,Downtown Largo,1,SV,C01,Metro Center,5,2025-05-01 18:11:40.023170,True,False,True,,,
8,Franconia,J03,Franconia-Springfield,2,BL,C03,Farragut West,5,2025-05-01 18:11:40.023170,True,False,True,,,
6,Largo,G05,Downtown Largo,1,SV,C05,Rosslyn,5,2025-05-01 18:11:40.023170,True,False,True,,,
6,Hntingtn,C15,Huntington,2,YL,C07,Pentagon,5,2025-05-01 18:11:40.023170,True,False,True,,,
6,MtVern Sq,,MtVern Sq,1,YL,C09,Crystal City,5,2025-05-01 18:11:40.023170,True,False,True,,,
6,Largo,G05,Downtown Largo,1,BL,C11,Potomac Yard,5,2025-05-01 18:11:40.023170,True,False,True,,,
6,Mt Vern Sq,,Mt Vern Sq,1,YL,C12,Braddock Road,5,2025-05-01 18:11:40.023170,True,False,True,,,
