Car,Destination,DestinationCode,DestinationName,Group,Line,LocationCode,LocationName,Min,CallTime,Peak,LeftYet,IsNext,BRD_Time,TimeToBRD,Diff
6,Branch Av,,Branch Av,2,GR,E06,Fort Totten,BRD,2025-05-01 17:41:55.869200,True,False,False,,,
6,Greenbelt,,Greenbelt,1,GR,E08,Hyattsville Crossing,BRD,2025-05-01 17:41:55.869200,True,False,False,,,
6,Branch Ave,,Branch Ave,2,GR,E08,Hyattsville Crossing,BRD,2025-05-01 17:41:55.869200,True,False,False,,,
6,Greenbelt,,Greenbelt,1,GR,F01,Gallery Pl-Chinatown,BRD,2025-05-01 17:41:55.869200,True,False,False,,,
6,MtVern Sq,,MtVern Sq,1,YL,F02,Archives-Navy Memorial-Penn Quarter,BRD,2025-05-01 17:41:55.869200,True,False,False,,,
6,Greenbelt,,Greenbelt,1,GR,F03,L'Enfant Plaza,BRD,2025-05-01 17:41:55.869200,True,False,False,,,
6,Huntington,,Huntington,2,YL,F03,L'Enfant Plaza,BRD,2025-05-01 17:41:55.869200,True,False,False,,,
6,Greenbelt,,Greenbelt,1,GR,F08,Southern Avenue,BRD,2025-05-01 17:41:55.869200,True,False,False,,,
6,Branch Av,,Branch Av,2,GR,F08,Southern Avenue,BRD,2025-05-01 17:41:55.869200,True,False,False,,,
6,Branch Av,,Branch Av,2,GR,F10,Suitland,BRD,2025-05-01 17:41:55.869200,True,False,False,,,
6,Franconia,J03,Franconia-Springfield,2,BL,G02,Capitol Heights,BRD,2025-05-01 17:41:55.869200,True,False,False,,,
6,Largo,G05,Downtown Largo,1,BL,J02,Van Dorn Street,BRD,2025-05-01 17:41:55.869200,True,False,False,,,
6,Largo,G05,Downtown Largo,1,SV,K02,Clarendon,BRD,2025-05-01 17:41:55.869200,True,False,False,,,
8,Ashburn,N12,Ashburn,2,SV,K03,Virginia Square-GMU,BRD,2025-05-01 17:41:55.869200,True,False,False,,,
8,N Carrollton,,N Carrollton,1,OR,K07,Dunn Loring-Merrifield,BRD,2025-05-01 17:41:55.869200,True,False,False,,,
6,Largo,G05,Downtown Largo,1,SV,N03,Greensboro,BRD,2025-05-01 17:41:55.869200,True,False,False,,,
6,Ashburn,N12,Ashburn,2,SV,N03,Greensboro,BRD,2025-05-01 17:41:55.869200,True,False,False,,,
6,Ashburn,N12,Ashburn,2,SV,N10,Washington Dulles International Airport,BRD,2025-05-01 17:41:55.869200,True,False,False,,,
6,Glenmont,B11,Glenmont,1,RD,A05,Cleveland Park,ARR,2025-05-01 17:41:55.869200,True,False,False,,,
6,Glenmont,B11,Glenmont,1,RD,B08,Silver Spring,ARR,2025-05-01 17:41:55.869200,True,False,False,,,
8,Glenmont,B11,Glenmont,1,RD,B35,NoMa-Gallaudet U,ARR,2025-05-01 17:41:55.869200,True,False,False,,,
6,Largo,G05,Downtown Largo,1,SV,C03,Farragut West,ARR,2025-05-01 17:41:55.869200,True,False,False,,,
6,NewCrlton,,NewCrlton,1,OR,C04,Foggy Bottom-GWU,ARR,2025-05-01 17:41:55.869200,True,False,False,,,
6,Hntingtn,C15,Huntington,2,YL,C07,Pentagon,ARR,2025-05-01 17:41:55.869200,True,False,False,,,
6,Largo,G05,Downtown Largo,1,BL,C11,Potomac Yard,ARR,2025-05-01 17:41:55.869200,True,False,False,,,
6,Mt Vern Sq,,Mt Vern Sq,1,YL,C12,Braddock Road,ARR,2025-05-01 17:41:55.869200,True,False,False,,,
6,Huntington,,Huntington,2,YL,C13,King St-Old Town,ARR,2025-05-01 17:41:55.869200,True,False,False,,,
6,Mt Vern Sq,,Mt Vern Sq,1,YL,C14,Eisenhower Avenue,ARR,2025-05-01 17:41:55.869200,True,False,False,,,
6,Largo,G05,Downtown Largo,1,BL,D07,Potomac Ave,ARR,2025-05-01 17:41:55.869200,True,False,False,,,
6,Vienna,K08,Vienna/Fairfax-GMU,2,OR,D08,Stadium-Armory,ARR,2025-05-01 17:41:55.869200,True,False,False,,,
6,Branch Av,,Branch Av,2,GR,E03,U Street/African-Amer Civil War Memorial/Cardozo,ARR,2025-05-01 17:41:55.869200,True,False,False,,,
6,Branch Av,,Branch Av,2,GR,F04,Waterfront,ARR,2025-05-01 17:41:55.869200,True,False,False,,,
6,Branch Av,,Branch Av,2,GR,F06,Anacostia,ARR,2025-05-01 17:41:55.869200,True,False,False,,,
6,Greenbelt,,Greenbelt,1,GR,F10,Suitland,ARR,2025-05-01 17:41:55.869200,True,False,False,,,
8,Largo,G05,Downtown Largo,1,BL,G04,Morgan Boulevard,ARR,2025-05-01 17:41:55.869200,True,False,False,,,
8,Ashburn,N12,Ashburn,2,SV,N08,Herndon,ARR,2025-05-01 17:41:55.869200,True,False,False,,,
6,Shady Grv,,Shady Grv,2,RD,A04,Woodley Park-Zoo/Adams Morgan,1,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:25.842727,0.4995587833333333,-0.5004412166666666
8,Shady Grv,,Shady Grv,2,RD,A08,Friendship Heights,1,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:55.769347,0.9983357833333332,-0.0016642166666667
8,Shady Grv,,Shady Grv,2,RD,A12,North Bethesda,1,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:25.842727,0.4995587833333333,-0.5004412166666666
8,Glenmont,B11,Glenmont,1,RD,B01,Gallery Pl-Chinatown,1,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:25.842727,0.4995587833333333,-0.5004412166666666
6,Glenmont,B11,Glenmont,1,RD,B09,Forest Glen,1,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:25.842727,0.4995587833333333,-0.5004412166666666
8,Largo,G05,Downtown Largo,1,BL,C02,McPherson Square,1,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:55.769347,0.9983357833333332,-0.0016642166666667
6,MtVern Sq,,MtVern Sq,1,YL,C09,Crystal City,1,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:55.769347,0.9983357833333332,-0.0016642166666667
8,Franconia,J03,Franconia-Springfield,2,BL,C11,Potomac Yard,1,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:55.769347,0.9983357833333332,-0.0016642166666667
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,D01,Federal Triangle,1,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:44:55.780660,2.9985243333333336,1.9985243333333336
8,Franconia,J03,Franconia-Springfield,2,BL,D02,Smithsonian,1,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:44:55.780660,2.9985243333333336,1.9985243333333336
6,Largo,G05,Downtown Largo,1,SV,D08,Stadium-Armory,1,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:25.842727,0.4995587833333333,-0.5004412166666666
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,D10,Deanwood,1,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:55.769347,0.9983357833333332,-0.0016642166666667
6,N Carrollton,,N Carrollton,1,OR,D12,Landover,1,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:25.842727,0.4995587833333333,-0.5004412166666666
6,Greenbelt,,Greenbelt,1,GR,E01,Mt Vernon Sq 7th St-Convention Center,1,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:25.842727,0.4995587833333333,-0.5004412166666666
6,Greenbelt,,Greenbelt,1,GR,E05,Georgia Ave-Petworth,1,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:55.721519,1.99753865,0.99753865
6,Greenbelt,,Greenbelt,1,GR,E06,Fort Totten,1,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:25.842727,0.4995587833333333,-0.5004412166666666
6,Mt Vern Sq,,Mt Vern Sq,1,YL,F01,Gallery Pl-Chinatown,1,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:25.842727,0.4995587833333333,-0.5004412166666666
6,Branch Ave,,Branch Ave,2,GR,F01,Gallery Pl-Chinatown,1,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:25.842727,0.4995587833333333,-0.5004412166666666
6,Greenbelt,,Greenbelt,1,GR,F06,Anacostia,1,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:55.769347,0.9983357833333332,-0.0016642166666667
6,Largo,G05,Downtown Largo,1,BL,G01,Benning Road,1,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:25.842727,0.4995587833333333,-0.5004412166666666
6,Largo,G05,Downtown Largo,1,SV,G03,Addison Road-Seat Pleasant,1,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:55.769347,0.9983357833333332,-0.0016642166666667
6,Franconia,J03,Franconia-Springfield,2,BL,G04,Morgan Boulevard,1,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:55.769347,0.9983357833333332,-0.0016642166666667
6,Largo,G05,Downtown Largo,1,SV,K01,Court House,1,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:55.769347,0.9983357833333332,-0.0016642166666667
6,N Carrollton,,N Carrollton,1,OR,K04,Ballston-MU,1,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:25.842727,0.4995587833333333,-0.5004412166666666
8,Ashburn,N12,Ashburn,2,SV,K04,Ballston-MU,1,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:25.770991,1.4983631833333333,0.4983631833333333
6,Largo,G05,Downtown Largo,1,SV,N02,Tysons,1,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:55.769347,0.9983357833333332,-0.0016642166666667
6,Ashburn,N12,Ashburn,2,SV,N04,Spring Hill,1,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:55.769347,0.9983357833333332,-0.0016642166666667
6,Largo,G05,Downtown Largo,1,SV,N06,Wiehle-Reston East,1,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:55.769347,0.9983357833333332,-0.0016642166666667
8,Glenmont,B11,Glenmont,1,RD,A02,Farragut North,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:25.770991,1.4983631833333333,-0.5016368166666667
8,Shady Grv,,Shady Grv,2,RD,A02,Farragut North,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:25.770991,1.4983631833333333,-0.5016368166666667
6,Glenmont,B11,Glenmont,1,RD,A04,Woodley Park-Zoo/Adams Morgan,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:55.721519,1.99753865,-0.0024613500000001
6,Glenmont,B11,Glenmont,1,RD,A07,Tenleytown-AU,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:55.769347,0.9983357833333332,-1.0016642166666667
8,Shady Grv,,Shady Grv,2,RD,A07,Tenleytown-AU,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:45:26.477238,3.5101339666666664,1.5101339666666664
6,Shady Grv,,Shady Grv,2,RD,A10,Medical Center,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:55.769347,0.9983357833333332,-1.0016642166666667
6,Glenmont,B11,Glenmont,1,RD,A12,North Bethesda,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:55.721519,1.99753865,-0.0024613500000001
6,Shady Grove,,Shady Grove,2,RD,A14,Rockville,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:25.770991,1.4983631833333333,-0.5016368166666667
8,Shady Grv,,Shady Grv,2,RD,B02,Judiciary Square,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:55.721519,1.99753865,-0.0024613500000001
6,Glenmont,B11,Glenmont,1,RD,B03,Union Station,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:55.769347,0.9983357833333332,-1.0016642166666667
8,Glenmont,B11,Glenmont,1,RD,B06,Fort Totten,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:25.770991,1.4983631833333333,-0.5016368166666667
8,Shady Grv,,Shady Grv,2,RD,B07,Takoma,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:25.770991,1.4983631833333333,-0.5016368166666667
8,Shady Grv,,Shady Grv,2,RD,B09,Forest Glen,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:55.721519,1.99753865,-0.0024613500000001
8,Shady Grv,,Shady Grv,2,RD,B35,NoMa-Gallaudet U,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:55.769347,0.9983357833333332,-1.0016642166666667
8,Largo,G05,Downtown Largo,1,BL,C01,Metro Center,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:44:55.780660,2.9985243333333336,0.9985243333333336
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,C01,Metro Center,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:46:25.996016,4.5021136,2.5021136000000004
6,Largo,G05,Downtown Largo,1,SV,C02,McPherson Square,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:44:55.780660,2.9985243333333336,0.9985243333333336
6,NewCrlton,,NewCrlton,1,OR,C03,Farragut West,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:44:55.780660,2.9985243333333336,0.9985243333333336
6,Largo,G05,Downtown Largo,1,BL,C05,Rosslyn,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:55.769347,0.9983357833333332,-1.0016642166666667
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,C05,Rosslyn,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:25.770991,1.4983631833333333,-0.5016368166666667
8,Franconia,J03,Franconia-Springfield,2,BL,C07,Pentagon,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:55.721519,1.99753865,-0.0024613500000001
6,Hntingtn,C15,Huntington,2,YL,C08,Pentagon City,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:55.721519,1.99753865,-0.0024613500000001
6,Huntington,,Huntington,2,YL,C12,Braddock Road,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:25.770991,1.4983631833333333,-0.5016368166666667
6,Mt Vern Sq,,Mt Vern Sq,1,YL,C13,King St-Old Town,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:55.721519,1.99753865,-0.0024613500000001
6,Huntington,,Huntington,2,YL,C14,Eisenhower Avenue,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:55.721519,1.99753865,-0.0024613500000001
8,Franconia,J03,Franconia-Springfield,2,BL,D01,Federal Triangle,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:46:25.996016,4.5021136,2.5021136000000004
8,NewCrlton,,NewCrlton,1,OR,D02,Smithsonian,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:55.769347,0.9983357833333332,-1.0016642166666667
8,Ashburn,N12,Ashburn,2,SV,D04,Federal Center SW,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:25.770991,1.4983631833333333,-0.5016368166666667
6,Largo,G05,Downtown Largo,1,SV,D06,Eastern Market,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:42:55.769347,0.9983357833333332,-1.0016642166666667
8,Franconia,J03,Franconia-Springfield,2,BL,D06,Eastern Market,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:25.770991,1.4983631833333333,-0.5016368166666667
6,Vienna,K08,Vienna/Fairfax-GMU,2,OR,D07,Potomac Ave,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:55.721519,1.99753865,-0.0024613500000001
-,Hntingtn,C15,Huntington,2,YL,E01,Mt Vernon Sq 7th St-Convention Center,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:25.770991,1.4983631833333333,-0.5016368166666667
6,Branch Av,,Branch Av,2,GR,E02,Shaw-Howard U,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:25.770991,1.4983631833333333,-0.5016368166666667
6,Branch Av,,Branch Av,2,GR,E05,Georgia Ave-Petworth,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:55.721519,1.99753865,-0.0024613500000001
6,Branch Ave,,Branch Ave,2,GR,E07,West Hyattsville,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:25.770991,1.4983631833333333,-0.5016368166666667
6,Branch Ave,,Branch Ave,2,GR,E09,College Park-U of Md,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:55.721519,1.99753865,-0.0024613500000001
6,Greenbelt,,Greenbelt,1,GR,F02,Archives-Navy Memorial-Penn Quarter,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:25.770991,1.4983631833333333,-0.5016368166666667
6,Branch Av,,Branch Av,2,GR,F05,Navy Yard-Ballpark,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:25.770991,1.4983631833333333,-0.5016368166666667
6,Greenbelt,,Greenbelt,1,GR,F07,Congress Heights,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:55.721519,1.99753865,-0.0024613500000001
6,Branch Av,,Branch Av,2,GR,F09,Naylor Road,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:25.770991,1.4983631833333333,-0.5016368166666667
6,Franconia,J03,Franconia-Springfield,2,BL,G01,Benning Road,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:25.770991,1.4983631833333333,-0.5016368166666667
,ASHBURN,N12,Ashburn,1,SV,G05,Downtown Largo,2,2025-05-01 17:41:55.869200,True,False,True,,,
,ASHBURN,N12,Ashburn,2,SV,G05,Downtown Largo,2,2025-05-01 17:41:55.869200,True,False,True,,,
6,NewCrlton,,NewCrlton,1,OR,K03,Virginia Square-GMU,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:55.721519,1.99753865,-0.0024613500000001
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,K05,East Falls Church,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:25.770991,1.4983631833333333,-0.5016368166666667
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,K07,Dunn Loring-Merrifield,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:25.770991,1.4983631833333333,-0.5016368166666667
6,Largo,G05,Downtown Largo,1,SV,N10,Washington Dulles International Airport,2,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:25.770991,1.4983631833333333,-0.5016368166666667
8,Shady Grv,,Shady Grv,2,RD,A03,Dupont Circle,3,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:47:55.864767,5.999926116666667,2.999926116666667
6,Shady Grv,,Shady Grv,2,RD,A05,Cleveland Park,3,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:44:55.780660,2.9985243333333336,-0.0014756666666664
8,Glenmont,B11,Glenmont,1,RD,A08,Friendship Heights,3,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:25.770991,1.4983631833333333,-1.5016368166666667
8,Glenmont,B11,Glenmont,1,RD,A10,Medical Center,3,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:44:55.780660,2.9985243333333336,-0.0014756666666664
8,Shady Grv,,Shady Grv,2,RD,A13,Twinbrook,3,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:45:26.477238,3.5101339666666664,0.5101339666666664
8,Glenmont,B11,Glenmont,1,RD,A14,Rockville,3,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:25.770991,1.4983631833333333,-1.5016368166666667
8,Shady Grove,,Shady Grove,2,RD,B01,Gallery Pl-Chinatown,3,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:45:26.477238,3.5101339666666664,0.5101339666666664
8,Glenmont,B11,Glenmont,1,RD,B02,Judiciary Square,3,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:55.721519,1.99753865,-1.00246135
8,Glenmont,B11,Glenmont,1,RD,B04,Rhode Island Ave-Brentwood,3,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:45:26.477238,3.5101339666666664,0.5101339666666664
8,Shady Grv,,Shady Grv,2,RD,B05,Brookland-CUA,3,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:44:25.927502,2.5009717,-0.4990283
,SHADY GROVE,A15,Shady Grove,2,RD,B11,Glenmont,3,2025-05-01 17:41:55.869200,True,False,True,,,
6,Largo,G05,Downtown Largo,1,SV,C05,Rosslyn,3,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:45:26.477238,3.5101339666666664,0.5101339666666664
6,MtVern Sq,,MtVern Sq,1,YL,C08,Pentagon City,3,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:44:55.780660,2.9985243333333336,-0.0014756666666664
6,Largo,G05,Downtown Largo,1,BL,C10,Ronald Reagan Washington National Airport,3,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:45:26.477238,3.5101339666666664,0.5101339666666664
6,Mt Vern Sq,,Mt Vern Sq,1,YL,C11,Potomac Yard,3,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:55.721519,1.99753865,-1.00246135
6,Huntington,,Huntington,2,YL,C11,Potomac Yard,3,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:44:55.780660,2.9985243333333336,-0.0014756666666664
8,N Carrollton,,N Carrollton,1,OR,D03,L'Enfant Plaza,3,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:44:25.927502,2.5009717,-0.4990283
8,Ashburn,N12,Ashburn,2,SV,D03,L'Enfant Plaza,3,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:44:55.780660,2.9985243333333336,-0.0014756666666664
6,Largo,G05,Downtown Largo,1,SV,D07,Potomac Ave,3,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:44:55.780660,2.9985243333333336,-0.0014756666666664
6,Largo,G05,Downtown Largo,1,BL,D08,Stadium-Armory,3,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:55.721519,1.99753865,-1.00246135
8,Ashburn,N12,Ashburn,2,SV,D08,Stadium-Armory,3,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:45:26.477238,3.5101339666666664,0.5101339666666664
8,Vienna,K08,Vienna/Fairfax-GMU,2,OR,D09,Minnesota Ave,3,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:44:55.780660,2.9985243333333336,-0.0014756666666664
6,Greenbelt,,Greenbelt,1,GR,E02,Shaw-Howard U,3,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:44:25.927502,2.5009717,-0.4990283
6,Greenbelt,,Greenbelt,1,GR,E09,College Park-U of Md,3,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:44:25.927502,2.5009717,-0.4990283
6,Greenbelt,,Greenbelt,1,GR,F01,Gallery Pl-Chinatown,3,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:45:26.477238,3.5101339666666664,0.5101339666666664
6,Branch Av,,Branch Av,2,GR,F02,Archives-Navy Memorial-Penn Quarter,3,2025-05-01 17:41:55.869200,True,True,True,2025-05-01 17:43:55.721519,1.99753865,-1.00246135
